plotID,pointID,plotType,subtype,decimalLatitude,decimalLongitude,geodeticDatum,utmZone,easting,northing,coordinateUncertainty,coordinateSource,elevation,elevationUncertainty,nlcdClass,monumentType,applicableModules
BART_029,57,distributed,basePlot,44.0579,-71.2885,WGS84,19N,316697.848,4880855.45,0.22,GeoXH 6000,300.14,0.23,evergreenForest,,hbp
BART_029,57,distributed,tickPlot,44.0591,-71.2896,WGS84,19N,316615.941,4880988.625,0.21,GeoXH 6000,292.58,0.36,evergreenForest,,tck
BART_029,61,distributed,basePlot,44.0579,-71.288,WGS84,19N,316737.872,4880852.043,0.2,GeoXH 6000,302.4,0.31,evergreenForest,,hbp
BART_029,61,distributed,tickPlot,44.0591,-71.2891,WGS84,19N,316655.56,4880987.59,0.15,GeoXH 6000,293.3,0.28,evergreenForest,,tck
BART_029,31.1.1,distributed,basePlot,44.05766837,-71.28840492,WGS84,19N,316705.294,4880824.05,0.49,GeoXH 6000,293.22,0.44,evergreenForest,,div
BART_029,31.1.10,distributed,basePlot,44.05767836,-71.2883918,WGS84,19N,316706.3751,4880825.131,1.24,GeoXH 6000,293.22,0.44,evergreenForest,,div
BART_029,31.4.1,distributed,basePlot,44.05774232,-71.28831457,WGS84,19N,316712.759,4880832.063,0.47,GeoXH 6000,297.37,0.33,evergreenForest,,div
BART_029,31.4.10,distributed,basePlot,44.05773232,-71.28832768,WGS84,19N,316711.6779,4880830.982,1.22,GeoXH 6000,297.37,0.33,evergreenForest,,div
BART_029,32.2.1,distributed,basePlot,44.05765288,-71.2881566,WGS84,19N,316725.136,4880821.777,0.5,GeoXH 6000,298.53,0.44,evergreenForest,,div
BART_029,32.2.10,distributed,basePlot,44.05766234,-71.28817046,WGS84,19N,316724.0549,4880822.858,1.25,GeoXH 6000,298.53,0.44,evergreenForest,,div
BART_029,32.4.1,distributed,basePlot,44.05773385,-71.28815972,WGS84,19N,316725.136,4880830.777,0.5,GeoXH 6000,298.53,0.44,evergreenForest,,div
BART_029,32.4.10,distributed,basePlot,44.05772385,-71.28817283,WGS84,19N,316724.0549,4880829.696,1.25,GeoXH 6000,298.53,0.44,evergreenForest,,div
BART_029,40.1.1,distributed,basePlot,44.05775878,-71.28838115,WGS84,19N,316707.477,4880834.039,0.43,GeoXH 6000,296.66,0.25,evergreenForest,,div
BART_029,40.1.10,distributed,basePlot,44.05776877,-71.28836803,WGS84,19N,316708.5581,4880835.12,1.18,GeoXH 6000,296.66,0.25,evergreenForest,,div
BART_029,40.3.1,distributed,basePlot,44.05783974,-71.28838427,WGS84,19N,316707.477,4880843.039,0.43,GeoXH 6000,296.66,0.25,evergreenForest,,div
BART_029,40.3.10,distributed,basePlot,44.05783029,-71.2883704,WGS84,19N,316708.5581,4880841.958,1.18,GeoXH 6000,296.66,0.25,evergreenForest,,div
BART_029,41.1.1,distributed,basePlot,44.05775157,-71.28830244,WGS84,19N,316713.759,4880833.063,0.47,GeoXH 6000,297.37,0.33,evergreenForest,,div
BART_029,41.1.10,distributed,basePlot,44.05776156,-71.28828933,WGS84,19N,316714.8401,4880834.144,1.22,GeoXH 6000,297.37,0.33,evergreenForest,,div
BART_029,41.4.1,distributed,basePlot,44.05782315,-71.28814626,WGS84,19N,316726.49,4880840.666,0.51,GeoXH 6000,302.34,0.42,evergreenForest,,div
BART_029,41.4.10,distributed,basePlot,44.05781315,-71.28815937,WGS84,19N,316725.4089,4880839.585,1.26,GeoXH 6000,302.34,0.42,evergreenForest,,div
BART_029,E,distributed,basePlot,44.05775194,-71.288059,WGS84,19N,316733.259,4880832.563,1.22,GeoXH 6000,297.37,0.33,evergreenForest,,bet
BART_029,N,distributed,basePlot,44.05792687,-71.28831544,WGS84,19N,316713.259,4880852.563,1.22,GeoXH 6000,297.37,0.33,evergreenForest,,bet
BART_029,S,distributed,basePlot,44.05756702,-71.28830157,WGS84,19N,316713.259,4880812.563,1.22,GeoXH 6000,297.37,0.33,evergreenForest,,bet
BART_029,W,distributed,basePlot,44.05774194,-71.288558,WGS84,19N,316693.259,4880832.563,1.22,GeoXH 6000,297.37,0.33,evergreenForest,,bet
BART_030,21,distributed,basePlot,44.0536,-71.3083,WGS84,19N,315097.645,4880418.702,0.2,GeoXH 6000,512.7,0.24,evergreenForest,,hbp
BART_030,25,distributed,basePlot,44.0536,-71.3078,WGS84,19N,315137.284,4880416.123,0.17,GeoXH 6000,510.56,0.24,evergreenForest,,hbp
BART_030,31,distributed,basePlot,44.05374727,-71.30811769,WGS84,19N,315114.121,4880432.592,2.17,GeoXH 6000,507.94,0.21,evergreenForest,,div
BART_030,31,distributed,basePlot,44.0537,-71.3082,WGS84,19N,315109.121,4880427.592,0.17,GeoXH 6000,507.94,0.21,evergreenForest,,hbp
BART_030,32,distributed,basePlot,44.05374464,-71.3079761,WGS84,19N,315125.455,4880431.982,2.27,GeoXH 6000,508.89,0.32,evergreenForest,,div
BART_030,33,distributed,basePlot,44.0537,-71.3079,WGS84,19N,315130.455,4880426.982,0.27,GeoXH 6000,508.89,0.32,evergreenForest,,hbp
BART_030,40,distributed,basePlot,44.05383016,-71.30809845,WGS84,19N,315115.921,4880441.756,2.29,GeoXH 6000,495.57,0.33,evergreenForest,,div
BART_030,41,distributed,basePlot,44.05383995,-71.30801169,WGS84,19N,315122.901,4880442.649,2.25,GeoXH 6000,501.3,0.29,evergreenForest,,div
BART_030,41,distributed,basePlot,44.0538,-71.3081,WGS84,19N,315117.901,4880437.649,0.25,GeoXH 6000,501.3,0.29,evergreenForest,,hbp
BART_030,49,distributed,basePlot,44.0539,-71.3082,WGS84,19N,315110.921,4880446.756,0.29,GeoXH 6000,495.57,0.33,evergreenForest,,hbp
BART_030,51,distributed,basePlot,44.0539,-71.3079,WGS84,19N,315130.5,4880449,0.23,GeoXH 6000,497.75,0.33,evergreenForest,,hbp
BART_030,57,distributed,basePlot,44.054,-71.3083,WGS84,19N,315098.481,4880457.709,0.25,GeoXH 6000,492.94,0.31,evergreenForest,,hbp
BART_030,61,distributed,basePlot,44.054,-71.3078,WGS84,19N,315140.287,4880457.821,0.16,GeoXH 6000,490.32,0.28,evergreenForest,,hbp
BART_030,31.1.1,distributed,basePlot,44.05370565,-71.30817225,WGS84,19N,315109.621,4880428.092,0.42,GeoXH 6000,507.94,0.21,evergreenForest,,div
BART_030,31.1.10,distributed,basePlot,44.05371565,-71.30815915,WGS84,19N,315110.7021,4880429.173,1.17,GeoXH 6000,507.94,0.21,evergreenForest,,div
BART_030,31.4.1,distributed,basePlot,44.05378909,-71.30807837,WGS84,19N,315117.401,4880437.149,0.5,GeoXH 6000,501.3,0.29,evergreenForest,,div
BART_030,31.4.10,distributed,basePlot,44.05377909,-71.30809148,WGS84,19N,315116.3199,4880436.068,1.25,GeoXH 6000,501.3,0.29,evergreenForest,,div
BART_030,32.2.1,distributed,basePlot,44.05370529,-71.3079184,WGS84,19N,315129.955,4880427.482,0.52,GeoXH 6000,508.89,0.32,evergreenForest,,div
BART_030,32.2.10,distributed,basePlot,44.05371474,-71.30793226,WGS84,19N,315128.8739,4880428.563,1.27,GeoXH 6000,508.89,0.32,evergreenForest,,div
BART_030,32.4.1,distributed,basePlot,44.05378625,-71.30792154,WGS84,19N,315129.955,4880436.482,0.52,GeoXH 6000,508.89,0.32,evergreenForest,,div
BART_030,32.4.10,distributed,basePlot,44.05377626,-71.30793465,WGS84,19N,315128.8739,4880435.401,1.27,GeoXH 6000,508.89,0.32,evergreenForest,,div
BART_030,40.1.1,distributed,basePlot,44.05378854,-71.30815301,WGS84,19N,315111.421,4880437.256,0.54,GeoXH 6000,495.57,0.33,evergreenForest,,div
BART_030,40.1.10,distributed,basePlot,44.05379854,-71.3081399,WGS84,19N,315112.5021,4880438.337,1.29,GeoXH 6000,495.57,0.33,evergreenForest,,div
BART_030,40.3.1,distributed,basePlot,44.05386951,-71.30815615,WGS84,19N,315111.421,4880446.256,0.54,GeoXH 6000,495.57,0.33,evergreenForest,,div
BART_030,40.3.10,distributed,basePlot,44.05386006,-71.30814229,WGS84,19N,315112.5021,4880445.175,1.29,GeoXH 6000,495.57,0.33,evergreenForest,,div
BART_030,41.1.1,distributed,basePlot,44.05379834,-71.30806625,WGS84,19N,315118.401,4880438.149,0.5,GeoXH 6000,501.3,0.29,evergreenForest,,div
BART_030,41.1.10,distributed,basePlot,44.05380834,-71.30805314,WGS84,19N,315119.4821,4880439.23,1.25,GeoXH 6000,501.3,0.29,evergreenForest,,div
BART_030,41.4.1,distributed,basePlot,44.05389438,-71.30792518,WGS84,19N,315130,4880448.5,0.48,GeoXH 6000,497.75,0.33,evergreenForest,,div
BART_030,41.4.10,distributed,basePlot,44.05388438,-71.30793829,WGS84,19N,315128.9189,4880447.419,1.23,GeoXH 6000,497.75,0.33,evergreenForest,,div
BART_030,E,distributed,basePlot,44.05379876,-71.30782283,WGS84,19N,315137.901,4880437.649,1.25,GeoXH 6000,501.3,0.29,evergreenForest,,bet
BART_030,N,distributed,basePlot,44.05397364,-71.3080793,WGS84,19N,315117.901,4880457.649,1.25,GeoXH 6000,501.3,0.29,evergreenForest,,bet
BART_030,S,distributed,basePlot,44.05361379,-71.30806532,WGS84,19N,315117.901,4880417.649,1.25,GeoXH 6000,501.3,0.29,evergreenForest,,bet
BART_030,W,distributed,basePlot,44.05378867,-71.30832179,WGS84,19N,315097.901,4880437.649,1.25,GeoXH 6000,501.3,0.29,evergreenForest,,bet
BART_041,21,tower,basePlot,44.0652,-71.2859,WGS84,19N,316931.078,4881651.059,0.18,GeoXH 6000,262.79,0.27,,,hbp
BART_041,23,tower,basePlot,44.0652,-71.2856,WGS84,19N,316950.918,4881650.98,0.17,GeoXH 6000,259.77,0.23,,,hbp
BART_041,25,tower,basePlot,44.0652,-71.2854,WGS84,19N,316970.398,4881650.918,0.16,GeoXH 6000,257.55,0.33,,,hbp
BART_041,39,tower,basePlot,44.0653,-71.2859,WGS84,19N,316930.568,4881671.194,0.19,GeoXH 6000,261.09,0.26,,,hbp
BART_041,41,tower,basePlot,44.065386,-71.28554525,WGS84,19N,316958.142,4881674.902,2.25,GeoXH 6000,260.73,0.39,,,div
BART_041,41,tower,basePlot,44.0653,-71.2856,WGS84,19N,316953.142,4881669.902,0.25,GeoXH 6000,260.73,0.39,,,hbp
BART_041,43,tower,basePlot,44.0654,-71.2854,WGS84,19N,316971.248,4881671.029,0.3,GeoXH 6000,260.09,0.54,,,hbp
BART_041,57,tower,basePlot,44.0655,-71.2859,WGS84,19N,316932.689,4881691.425,0.2,GeoXH 6000,259.29,0.23,,,hbp
BART_041,59,tower,basePlot,44.0655,-71.2856,WGS84,19N,316952.004,4881691.347,0.23,GeoXH 6000,255.87,0.38,,,hbp
BART_041,61,tower,basePlot,44.0655,-71.2854,WGS84,19N,316972.246,4881689.81,0.26,GeoXH 6000,257.92,0.52,,,hbp
BART_041,31.4.1,tower,basePlot,44.06533515,-71.28561196,WGS84,19N,316952.642,4881669.402,0.5,GeoXH 6000,260.73,0.39,,,div
BART_041,31.4.10,tower,basePlot,44.06532515,-71.28562508,WGS84,19N,316951.5609,4881668.321,1.25,GeoXH 6000,260.73,0.39,,,div
BART_041,41.1.1,tower,basePlot,44.06534439,-71.28559983,WGS84,19N,316953.642,4881670.402,0.5,GeoXH 6000,260.73,0.39,,,div
BART_041,41.1.10,tower,basePlot,44.06535439,-71.28558672,WGS84,19N,316954.7231,4881671.483,1.25,GeoXH 6000,260.73,0.39,,,div
BART_052,C,tower,phenology,44.067,-71.2872,WGS84,19N,316831.6684,4881856.186,,GIS,235.53,,,,phe
BART_053,C,tower,phenology,44.067,-71.2884,WGS84,19N,316731.3911,4881855.128,,GIS,239.14,,,,phe
BART_053,E,tower,phenology,44.067,-71.2872,WGS84,19N,316832.025,4881855.827,0.27,GeoXH 6000,249.7,0.4,,,phe
BART_053,N,tower,phenology,44.0679,-71.2885,WGS84,19N,316732.431,4881956.935,0.23,GeoXH 6000,248.01,0.38,,,phe
BART_053,NE,tower,phenology,44.0679,-71.2872,WGS84,19N,316831.45,4881955.877,0.21,GeoXH 6000,240.18,0.34,,,phe
BART_053,NW,tower,phenology,44.0678,-71.2897,WGS84,19N,316631.336,4881957.024,0.25,GeoXH 6000,256.17,0.4,,,phe
BART_053,S,tower,phenology,44.066,-71.2884,WGS84,19N,316733.106,4881754.85,0.12,GeoXH 6000,261.85,0.17,,,phe
BART_053,SE,tower,phenology,44.0661,-71.2871,WGS84,19N,316832.125,4881753.868,0.28,GeoXH 6000,258.34,0.5,,,phe
BART_053,SW,tower,phenology,44.066,-71.2897,WGS84,19N,316630.984,4881756.089,0.11,GeoXH 6000,263.85,0.14,,,phe
BART_053,W,tower,phenology,44.0669,-71.2897,WGS84,19N,316628.943,4881856.385,0.36,GeoXH 6000,263.32,0.56,,,phe
BART_054,41,distributed,mosquitoPoint,44.0531,-71.2762,WGS84,19N,317671.195,4880287.446,0.18,GeoXH 6000,325.54,0.27,deciduousForest,,mos
BART_055,41,distributed,mosquitoPoint,44.0576,-71.2958,WGS84,19N,316108.905,4880830.962,0.18,GeoXH 6000,296.66,0.26,deciduousForest,,mos
BART_056,41,distributed,mosquitoPoint,44.0489,-71.307,WGS84,19N,315189.027,4879896.164,0.32,GeoXH 6000,482.14,0.45,deciduousForest,,mos
BART_057,41,distributed,mosquitoPoint,44.0619,-71.3058,WGS84,19N,315327.008,4881334.649,0.17,GeoXH 6000,323.94,0.27,mixedForest,,mos
BART_058,41,distributed,mosquitoPoint,44.0562,-71.2856,WGS84,19N,316928.73,4880652.986,0.26,GeoXH 6000,299.89,0.3,evergreenForest,,mos
BART_059,41,distributed,mosquitoPoint,44.0569,-71.2744,WGS84,19N,317821.738,4880708.469,0.22,GeoXH 6000,313.96,0.3,mixedForest,,mos
BART_060,41,distributed,mosquitoPoint,44.0492,-71.2786,WGS84,19N,317467.675,4879860.602,0.17,GeoXH 6000,335.04,0.24,mixedForest,,mos
BART_061,41,distributed,mosquitoPoint,44.0576,-71.3033,WGS84,19N,315509.492,4880850.476,0.28,GeoXH 6000,344.36,0.51,mixedForest,,mos
BART_062,21,distributed,basePlot,44.0572,-71.3062,WGS84,19N,315281.665,4880810.753,0.24,GeoXH 6000,399.25,0.32,deciduousForest,,hbp
BART_062,25,distributed,basePlot,44.0572,-71.3057,WGS84,19N,315321.009,4880808.777,0.2,GeoXH 6000,384.33,0.3,deciduousForest,,hbp
BART_062,31,distributed,basePlot,44.05731264,-71.3059848,WGS84,19N,315296.063,4880823.819,2.23,GeoXH 6000,394.88,0.39,deciduousForest,,div
BART_062,31,distributed,basePlot,44.0573,-71.306,WGS84,19N,315291.063,4880818.819,0.23,GeoXH 6000,394.88,0.39,deciduousForest,,hbp
BART_062,32,distributed,basePlot,44.05731965,-71.3058514,WGS84,19N,315306.77,4880824.298,2.19,GeoXH 6000,388.8,0.22,deciduousForest,,div
BART_062,33,distributed,basePlot,44.0573,-71.3058,WGS84,19N,315311.77,4880819.298,0.19,GeoXH 6000,388.8,0.22,deciduousForest,,hbp
BART_062,40,distributed,basePlot,44.05741321,-71.30596435,WGS84,19N,315298.014,4880834.944,2.17,GeoXH 6000,392.92,0.22,deciduousForest,,div
BART_062,41,distributed,basePlot,44.05740225,-71.30583797,WGS84,19N,315308.103,4880833.443,2.21,GeoXH 6000,390.58,0.29,deciduousForest,,div
BART_062,41,distributed,basePlot,44.0574,-71.3059,WGS84,19N,315303.103,4880828.443,0.21,GeoXH 6000,390.58,0.29,deciduousForest,,hbp
BART_062,49,distributed,basePlot,44.0575,-71.306,WGS84,19N,315293.014,4880839.944,0.17,GeoXH 6000,392.92,0.22,deciduousForest,,hbp
BART_062,51,distributed,basePlot,44.0575,-71.3058,WGS84,19N,315312.798,4880839.785,0.24,GeoXH 6000,388.42,0.31,deciduousForest,,hbp
BART_062,57,distributed,basePlot,44.0575,-71.3062,WGS84,19N,315282.922,4880849.975,0.28,GeoXH 6000,390.92,0.38,deciduousForest,,hbp
BART_062,61,distributed,basePlot,44.0575,-71.3057,WGS84,19N,315323.07,4880848.339,0.23,GeoXH 6000,383.81,0.28,deciduousForest,,hbp
BART_062,31.1.1,distributed,basePlot,44.05727103,-71.30603937,WGS84,19N,315291.563,4880819.319,0.48,GeoXH 6000,394.88,0.39,deciduousForest,,div
BART_062,31.1.10,distributed,basePlot,44.05728102,-71.30602626,WGS84,19N,315292.6441,4880820.4,1.23,GeoXH 6000,394.88,0.39,deciduousForest,,div
BART_062,31.4.1,distributed,basePlot,44.05735139,-71.30590466,WGS84,19N,315302.603,4880827.943,0.46,GeoXH 6000,390.58,0.29,deciduousForest,,div
BART_062,31.4.10,distributed,basePlot,44.05734139,-71.30591777,WGS84,19N,315301.5219,4880826.862,1.21,GeoXH 6000,390.58,0.29,deciduousForest,,div
BART_062,32.2.1,distributed,basePlot,44.0572803,-71.30579369,WGS84,19N,315311.27,4880819.798,0.44,GeoXH 6000,388.8,0.22,deciduousForest,,div
BART_062,32.2.10,distributed,basePlot,44.05728975,-71.30580756,WGS84,19N,315310.1889,4880820.879,1.19,GeoXH 6000,388.8,0.22,deciduousForest,,div
BART_062,32.4.1,distributed,basePlot,44.05736126,-71.30579684,WGS84,19N,315311.27,4880828.798,0.44,GeoXH 6000,388.8,0.22,deciduousForest,,div
BART_062,32.4.10,distributed,basePlot,44.05735127,-71.30580995,WGS84,19N,315310.1889,4880827.717,1.19,GeoXH 6000,388.8,0.22,deciduousForest,,div
BART_062,40.1.1,distributed,basePlot,44.0573716,-71.30601891,WGS84,19N,315293.514,4880830.444,0.42,GeoXH 6000,392.92,0.22,deciduousForest,,div
BART_062,40.1.10,distributed,basePlot,44.0573816,-71.3060058,WGS84,19N,315294.5951,4880831.525,1.17,GeoXH 6000,392.92,0.22,deciduousForest,,div
BART_062,40.3.1,distributed,basePlot,44.05745256,-71.30602206,WGS84,19N,315293.514,4880839.444,0.42,GeoXH 6000,392.92,0.22,deciduousForest,,div
BART_062,40.3.10,distributed,basePlot,44.05744311,-71.30600819,WGS84,19N,315294.5951,4880838.363,1.17,GeoXH 6000,392.92,0.22,deciduousForest,,div
BART_062,41.1.1,distributed,basePlot,44.05736064,-71.30589253,WGS84,19N,315303.603,4880828.943,0.46,GeoXH 6000,390.58,0.29,deciduousForest,,div
BART_062,41.1.10,distributed,basePlot,44.05737064,-71.30587942,WGS84,19N,315304.6841,4880830.024,1.21,GeoXH 6000,390.58,0.29,deciduousForest,,div
BART_062,41.4.1,distributed,basePlot,44.05745587,-71.30578768,WGS84,19N,315312.298,4880839.285,0.49,GeoXH 6000,388.42,0.31,deciduousForest,,div
BART_062,41.4.10,distributed,basePlot,44.05744587,-71.30580079,WGS84,19N,315311.2169,4880838.204,1.24,GeoXH 6000,388.42,0.31,deciduousForest,,div
BART_062,E,distributed,basePlot,44.05736105,-71.3056491,WGS84,19N,315323.103,4880828.443,1.21,GeoXH 6000,390.58,0.29,deciduousForest,,bet
BART_062,N,distributed,basePlot,44.05753594,-71.30590558,WGS84,19N,315303.103,4880848.443,1.21,GeoXH 6000,390.58,0.29,deciduousForest,,bet
BART_062,S,distributed,basePlot,44.05717609,-71.30589161,WGS84,19N,315303.103,4880808.443,1.21,GeoXH 6000,390.58,0.29,deciduousForest,,bet
BART_062,W,distributed,basePlot,44.05735097,-71.30614809,WGS84,19N,315283.103,4880828.443,1.21,GeoXH 6000,390.58,0.29,deciduousForest,,bet
BART_066,21,distributed,basePlot,44.0566,-71.3106,WGS84,19N,314921.119,4880750.964,0.22,GeoXH 6000,506.57,0.4,mixedForest,,hbp
BART_066,25,distributed,basePlot,44.0566,-71.3101,WGS84,19N,314962.248,4880751.17,0.18,GeoXH 6000,496.44,0.26,mixedForest,,hbp
BART_066,31,distributed,basePlot,44.05671727,-71.3104488,WGS84,19N,314936.645,4880767.712,2.16,GeoXH 6000,502.39,0.23,mixedForest,,div
BART_066,31,distributed,basePlot,44.0567,-71.3105,WGS84,19N,314931.645,4880762.712,0.16,GeoXH 6000,502.39,0.23,mixedForest,,hbp
BART_066,32,distributed,basePlot,44.05671983,-71.31032064,WGS84,19N,314946.919,4880767.708,2.23,GeoXH 6000,497.31,0.29,mixedForest,,div
BART_066,33,distributed,basePlot,44.0567,-71.3103,WGS84,19N,314951.919,4880762.708,0.23,GeoXH 6000,497.31,0.29,mixedForest,,hbp
BART_066,40,distributed,basePlot,44.05680964,-71.31047226,WGS84,19N,314935.054,4880778.025,2.19,GeoXH 6000,502.34,0.22,mixedForest,,div
BART_066,41,distributed,basePlot,44.05681062,-71.3103411,WGS84,19N,314945.563,4880777.839,2.16,GeoXH 6000,502.63,0.22,mixedForest,,div
BART_066,41,distributed,basePlot,44.0568,-71.3104,WGS84,19N,314940.563,4880772.839,0.16,GeoXH 6000,502.63,0.22,mixedForest,,hbp
BART_066,49,distributed,basePlot,44.0569,-71.3105,WGS84,19N,314930.054,4880783.025,0.19,GeoXH 6000,502.34,0.22,mixedForest,,hbp
BART_066,51,distributed,basePlot,44.0568,-71.3103,WGS84,19N,314951.767,4880780.926,0.22,GeoXH 6000,498.95,0.31,mixedForest,,hbp
BART_066,57,distributed,basePlot,44.0569,-71.3107,WGS84,19N,314921.109,4880793.636,0.19,GeoXH 6000,505.71,0.26,mixedForest,,hbp
BART_066,61,distributed,basePlot,44.0569,-71.3101,WGS84,19N,314962.077,4880792.193,0.19,GeoXH 6000,492.15,0.27,mixedForest,,hbp
BART_066,31.1.1,distributed,basePlot,44.05667565,-71.31050336,WGS84,19N,314932.145,4880763.212,0.41,GeoXH 6000,502.39,0.23,mixedForest,,div
BART_066,31.1.10,distributed,basePlot,44.05668565,-71.31049026,WGS84,19N,314933.2261,4880764.293,1.16,GeoXH 6000,502.39,0.23,mixedForest,,div
BART_066,31.4.1,distributed,basePlot,44.05675976,-71.31040778,WGS84,19N,314940.063,4880772.339,0.41,GeoXH 6000,502.63,0.22,mixedForest,,div
BART_066,31.4.10,distributed,basePlot,44.05674976,-71.31042089,WGS84,19N,314938.9819,4880771.258,1.16,GeoXH 6000,502.63,0.22,mixedForest,,div
BART_066,32.2.1,distributed,basePlot,44.05668048,-71.31026293,WGS84,19N,314951.419,4880763.208,0.48,GeoXH 6000,497.31,0.29,mixedForest,,div
BART_066,32.2.10,distributed,basePlot,44.05668993,-71.31027679,WGS84,19N,314950.3379,4880764.289,1.23,GeoXH 6000,497.31,0.29,mixedForest,,div
BART_066,32.4.1,distributed,basePlot,44.05676144,-71.31026608,WGS84,19N,314951.419,4880772.208,0.48,GeoXH 6000,497.31,0.29,mixedForest,,div
BART_066,32.4.10,distributed,basePlot,44.05675145,-71.31027919,WGS84,19N,314950.3379,4880771.127,1.23,GeoXH 6000,497.31,0.29,mixedForest,,div
BART_066,40.1.1,distributed,basePlot,44.05676803,-71.31052682,WGS84,19N,314930.554,4880773.525,0.44,GeoXH 6000,502.34,0.22,mixedForest,,div
BART_066,40.1.10,distributed,basePlot,44.05677802,-71.31051371,WGS84,19N,314931.6351,4880774.606,1.19,GeoXH 6000,502.34,0.22,mixedForest,,div
BART_066,40.3.1,distributed,basePlot,44.05684899,-71.31052997,WGS84,19N,314930.554,4880782.525,0.44,GeoXH 6000,502.34,0.22,mixedForest,,div
BART_066,40.3.10,distributed,basePlot,44.05683954,-71.31051611,WGS84,19N,314931.6351,4880781.444,1.19,GeoXH 6000,502.34,0.22,mixedForest,,div
BART_066,41.1.1,distributed,basePlot,44.05676901,-71.31039566,WGS84,19N,314941.063,4880773.339,0.41,GeoXH 6000,502.63,0.22,mixedForest,,div
BART_066,41.1.10,distributed,basePlot,44.056779,-71.31038255,WGS84,19N,314942.1441,4880774.42,1.16,GeoXH 6000,502.63,0.22,mixedForest,,div
BART_066,41.4.1,distributed,basePlot,44.05683534,-71.31027085,WGS84,19N,314951.267,4880780.426,0.47,GeoXH 6000,498.95,0.31,mixedForest,,div
BART_066,41.4.10,distributed,basePlot,44.05682534,-71.31028396,WGS84,19N,314950.1859,4880779.345,1.22,GeoXH 6000,498.95,0.31,mixedForest,,div
BART_066,E,distributed,basePlot,44.05676943,-71.31015223,WGS84,19N,314960.563,4880772.839,1.16,GeoXH 6000,502.63,0.22,mixedForest,,bet
BART_066,N,distributed,basePlot,44.0569443,-71.31040872,WGS84,19N,314940.563,4880792.839,1.16,GeoXH 6000,502.63,0.22,mixedForest,,bet
BART_066,S,distributed,basePlot,44.05658446,-71.31039472,WGS84,19N,314940.563,4880752.839,1.16,GeoXH 6000,502.63,0.22,mixedForest,,bet
BART_066,W,distributed,basePlot,44.05675933,-71.31065121,WGS84,19N,314920.563,4880772.839,1.16,GeoXH 6000,502.63,0.22,mixedForest,,bet
BART_068,21,distributed,basePlot,44.0523,-71.3097,WGS84,19N,314983.04,4880272.248,0.25,GeoXH 6000,561.4,0.3,mixedForest,,hbp
BART_068,25,distributed,basePlot,44.0523,-71.3092,WGS84,19N,315019.506,4880269.061,0.23,GeoXH 6000,553.32,0.28,mixedForest,,hbp
BART_068,31,distributed,basePlot,44.05239694,-71.30954759,WGS84,19N,314995.375,4880285.82,2.21,GeoXH 6000,555.57,0.26,mixedForest,,div
BART_068,31,distributed,basePlot,44.0524,-71.3096,WGS84,19N,314990.375,4880280.82,0.21,GeoXH 6000,555.57,0.26,mixedForest,,hbp
BART_068,40,distributed,basePlot,44.05248922,-71.3095344,WGS84,19N,314996.719,4880296.04,2.25,GeoXH 6000,548.65,0.23,mixedForest,,div
BART_068,41,distributed,basePlot,44.05247541,-71.30941165,WGS84,19N,315006.509,4880294.23,2.27,GeoXH 6000,553.41,0.33,mixedForest,,div
BART_068,41,distributed,basePlot,44.0524,-71.3095,WGS84,19N,315001.509,4880289.23,0.27,GeoXH 6000,553.41,0.33,mixedForest,,hbp
BART_068,49,distributed,basePlot,44.0525,-71.3096,WGS84,19N,314991.719,4880301.04,0.25,GeoXH 6000,548.65,0.23,mixedForest,,hbp
BART_068,57,distributed,basePlot,44.0526,-71.3097,WGS84,19N,314981.704,4880311.1,0.22,GeoXH 6000,547.21,0.27,mixedForest,,hbp
BART_068,31.1.1,distributed,basePlot,44.05235533,-71.30960214,WGS84,19N,314990.875,4880281.32,0.46,GeoXH 6000,555.57,0.26,mixedForest,,div
BART_068,31.1.10,distributed,basePlot,44.05236532,-71.30958904,WGS84,19N,314991.9561,4880282.401,1.21,GeoXH 6000,555.57,0.26,mixedForest,,div
BART_068,31.4.1,distributed,basePlot,44.05242454,-71.30947833,WGS84,19N,315001.009,4880288.73,0.52,GeoXH 6000,553.41,0.33,mixedForest,,div
BART_068,31.4.10,distributed,basePlot,44.05241454,-71.30949144,WGS84,19N,314999.9279,4880287.649,1.27,GeoXH 6000,553.41,0.33,mixedForest,,div
BART_068,40.1.1,distributed,basePlot,44.0524476,-71.30958895,WGS84,19N,314992.219,4880291.54,0.5,GeoXH 6000,548.65,0.23,mixedForest,,div
BART_068,40.1.10,distributed,basePlot,44.0524576,-71.30957585,WGS84,19N,314993.3001,4880292.621,1.25,GeoXH 6000,548.65,0.23,mixedForest,,div
BART_068,40.3.1,distributed,basePlot,44.05252857,-71.3095921,WGS84,19N,314992.219,4880300.54,0.5,GeoXH 6000,548.65,0.23,mixedForest,,div
BART_068,40.3.10,distributed,basePlot,44.05251912,-71.30957824,WGS84,19N,314993.3001,4880299.459,1.25,GeoXH 6000,548.65,0.23,mixedForest,,div
BART_068,41.1.1,distributed,basePlot,44.05243379,-71.3094662,WGS84,19N,315002.009,4880289.73,0.52,GeoXH 6000,553.41,0.33,mixedForest,,div
BART_068,41.1.10,distributed,basePlot,44.05244379,-71.3094531,WGS84,19N,315003.0901,4880290.811,1.27,GeoXH 6000,553.41,0.33,mixedForest,,div
