"uid","domainID","siteID","plotID","date","dayOfYear","individualID","taxonID","scientificName","identificationQualifier","growthForm","phenophaseName","phenophaseStatus","phenophaseIntensityDefinition","phenophaseIntensity","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualDayStatusQF"
"CABF542FCFF8463A9F09703D8A9FA171","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06046","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"6C5B469F7CEE4EEAA631F396C86E95C8","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06047","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"9C3EC09B25574094A63C67232BBA3226","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06048","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"7059F7783DAB491EAD2137D6D1AD2781","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06059","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"31F5096184B645728E80D9586542DDB0","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06045","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"C41EA990ABE4430EA0D6C2D067563100","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06038","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"40836990F948453883410984A45BC4F0","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06053","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"AEB50DFE4EE44719801CD896A8AD6E8B","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06052","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"B971E8E52DCA4017A765B6A50B010DA1","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06044","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"D6483F5AA72D41309734887FBA48E248","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06007","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"D77C6F843D05434581CF83898CBBFCD6","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06040","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"600B9A5C964249E7BC1BFE5F640254AB","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06087","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"E7E8DF6BD23F4BF296DC27633452686F","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06019","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"9EE879F7224E4F13A26F320FD9EC44DB","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06087","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"CF310DE835914275A826D4A91F8FBF09","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06051","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"D8F0E6C169674B74A8176CAD3D312E43","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06001","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"FA995053581343CCB2DFDD1423AEAA26","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06011","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"9EA72FCE7413413E9773784CA8E90DFD","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06068","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"12B969EA9FF94D1DBAFE18999F97E599","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06076","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"20152CF9C90C419B8B4F757B1A27CEFC","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06022","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Leaves","yes","Percentage of the plant that is green.","< 5%","NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"F8E4C30BE5164FC2A76F41297BEA0BC9","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06005","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"C8EEF865B43B42D5A8935BE90B1F21C1","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06019","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"0BB53611A48542549174E05CEB7336AF","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06026","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"DE14963D2973483289E2F37B65734AFA","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06062","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"427E52F56CAB4892A887C133AC5C1C90","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06070","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"01BDB4E5869942C89D269D2CF2C8D9B7","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06089","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Leaves","yes","Percentage of the plant that is green.","< 5%","NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"9C95D5B87E1040F887ACA0D477650851","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06082","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"CB315DEDDD1840C1989433937F6C5DE0","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06058","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"1ADB3ADC9BB241D5A081CFBCBCAD9D40","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06025","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"1A003D7457EE4EFE820F02B1862699C9","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06041","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"4CF2F698171C49DDA78E5A31A8EC7891","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06087","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"0F36FEAB897D49ABB63DD7E67A58E2DC","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06073","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"EBEA2D5298DB4F42A4855A1842A9013C","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06050","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"FDD28C411C0E456A8C6466E21CC216D2","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06085","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"4C291DF6A166454E828DC1AAE1F3630A","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06049","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"650A098727A6460D9FE7F161EE56C14D","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06091","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"C825E1B5F2CC49458B6D85B5C4466DCA","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06015","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"1679AFEFC5CC4A9D83C667061D7CF2BE","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06050","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"9464F1DB967340CD9A7706EFD1F1C5C5","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06043","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"D8795CBB97434228841A3CC2EDED8238","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06021","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"E6095E29403C4B37A4F3C0EFCF2AD7D7","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06015","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Leaves","yes","Percentage of the plant that is green.","< 5%","NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"6B41F4536BD34A138D5FA4B768AABCA5","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06066","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"771502E1507C4F239B49D3FFDB62FA1D","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06083","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"298795C9D2524870AAAAAC92E15F3C7C","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06078","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"D47361031DA7493ABDA0048BE52F74D3","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06091","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"95AA3217103942FB92453CF6BB3BA55A","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06034","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"D169654A4D1B48EB8E3592A315918979","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06050","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"BFA0306A3C444F26A4A50684B19ECFDD","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06010","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"FD3989865BA447FF84C0C21B0C4F2DED","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06075","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"BFE5724BA4504732B936B939608931A5","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06033","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"76723C0AF2484127B4D5CE2F0B72CFB5","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06062","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth",,"Graminoid","Initial growth","missed",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"4550AB2AA1FE4AB6B7073DB785CA6497","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06016","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"9BB9DA36C0DD4162A157F481081559F7","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06037","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"1E3264CBCDBC4817A24C066A1D83A92B","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06029","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"6E283F6644E243DAB4C3C0C5514D824D","D10","CPER","CPER_077","2014-03-25",83,"NEON.PLA.D10.CPER.06075","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","KoPqBbulio7lfzETgK1qzn9diLK/1RdS","NkA9+I/yF9SE4zBlhLgmVYtgUgBs9baK",,0
"52AF857E15514F97A68B538C4A5C517B","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06073","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"12739CA0857841B99DEDC0814229472F","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06090","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"43976250ED1841B28C9DE3DFCF20197D","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06057","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"985A8CB64F374BF09AFBC78E006863BB","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06029","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"297F204CD3564D8F951CEEE4FB7337D5","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06041","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"DA611ABF3889420090D2F0B469894AE6","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06061","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"D86982D804F74795A4044A56402A8F45","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06008","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"05DAC3F489CC4E9CA7196DB32CA59EF0","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06054","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"CA156CC5FDE24325A454B1F14710AB4B","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06072","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Leaves","yes",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"DD4B6D2AD6394C679A1C505F792D3A25","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06082","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Open flowers","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"E8B28F91D8E6455BB2ADD14539197F7B","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06078","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"2AA7683E9B6D462998A4F079D28DA590","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06084","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"BCB1E07AF5C543BFBA0F901C2E059110","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06064","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"E85161892A21445B8B90B8672A44E60C","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06085","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"48B2BCF472144A0CA4450A9C0BB85A2A","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06072","THFI","Thelesperma filifolium (Hook.) A. Gray",,"Forb","Initial growth","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"1ECB18C3D19648AC8E4BB7B178DE4C87","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06025","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Leaves","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
"8486771AEC374ADB8AC0918FD2FB81CA","D10","CPER","CPER_077","2014-03-27",85,"NEON.PLA.D10.CPER.06046","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xtif5yInRvbdKu0ER6m4ODrMELI1Yn9a",,0
