"uid","domainID","siteID","plotID","date","individualID","patchOrIndividual","canopyPosition","plantStatus","stemDiameter","measurementHeight","maxCanopyDiameter","ninetyCanopyDiameter","percentCover","height","adultLeafLength","diseaseStatus","diseaseType","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualYearQF","missingRecordsIndividPerYearQF"
"FFF78B9247B8496A960F4C6F968F4AF9","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06085","Patch","Co-dominant","live",,,,,20,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"41EF0A8DBA3543E0848D88AD897A89D6","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06082","Patch","Dominant","live",,,,,33,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"97D967340E2940669BF48167507BCC86","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06045","Patch","Open Grown","live",,,,,73,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"D5F7BE7F57374655B130B6432106DBE7","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06008","Patch","Dominant","live",,,,,28,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"4CCA2E25BCFB4D658227C86E36A89343","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06044","Individual","Dominant","live",,,0.4,0.3,,0.4,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"8224AFE2837B4053BAB2B926EE27396D","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06084","Patch","Intermediate","live",,,,,13,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"FC3895B1A4A64CF6BBD37BD5065B635C","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06002","Patch","Open Grown","live",,,,,80,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"BCC1109FFE8E4F0791D955EB6D04DE03","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06009","Individual","Co-dominant","live",,,0.4,0.3,,0.3,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"EC012C3370A84A9C91A8B6138F5C8393","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06003","Individual","Open Grown","live",,,0.4,0.3,,0.5,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"6AF5565A3DA54B9BB2076AE88540E99D","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06004","Patch","Intermediate","live",,,,,10,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"CB17114A8899417CBBB9C161EEE4C7B0","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06005","Patch","Dominant","live",,,,,45,0.2,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"C21BE03CFD4A4007B0A04923BC35EB21","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06001","Patch","Co-dominant","live",,,,,25,0.1,,"healthy",,"NEON.DOC.014040","P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj",,0,0
"42CB1884D6B54AC3B647662C3712FE7C","D10","CPER","CPER_077","2014-06-05","NEON.PLA.D10.CPER.06007",,,,,,,,,,,,,"NEON.DOC.014040",,,"This record is generated by the system",0,1
