"uid","domainID","siteID","plotID","date","dayOfYear","individualID","taxonID","scientificName","identificationQualifier","growthForm","phenophaseName","phenophaseStatus","phenophaseIntensityDefinition","phenophaseIntensity","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualDayStatusQF"
"458A765753664B939B5E301A7CA71361","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06011","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"409B3EFF34684E73B8791F1E0D238406","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06037","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"F1B59C1DACA84C08B6DA820DEBA57E58","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06026","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"B7E6AC6AF4B444A88BEBEF313D53F07E","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06005","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"3D15E757787A42F8947BAC4A8A0289B1","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06011","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"ED2D9B7CD9194B2E9502351AAA549E67","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06019","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"8FF8D14B6EAD49E9905B941567D31E46","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06006","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"319CD318A21B45429B64BA5CE83577B9","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06040","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"554F83B8D66E4EBFB78B084E43D9D505","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06020","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"35E8879A3986429A9AFF94116D8F202B","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06020","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"B002EA8BBC6F4C53862CC49D37CC7721","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06005","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"1F2F8520C1AF4100B0BBF18F336DFF8E","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06003","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"90E2182A1C934E1D9543678390A1992C","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06045","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"8E0FC98652FD48A3BF815208A9611F78","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06045","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"BA8F11DC41764699A259A6F88793A239","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06028","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"477D48FDA57946FEBE985867E9621FD4","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06037","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"9A9CEDFC0EEE410499C8924E37909CF0","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06026","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"867A6F9AAE6B4488BF44A313F18A3913","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06030","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"73F991BB0C984FE28BA9634D1880C856","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06042","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"DA6A26AB83D7478F922B57CCAE4CF9CF","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06042","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"6C5F7EC90D62478BB902F492C62EE861","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06009","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"5887BAE3293A4AD38A6EC6C34E927A68","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06030","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"9519E8103FC74A6796A50DC84EED6FE3","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06049","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"34AB7FCBB61E47EA9223BBA5A40B50ED","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06026","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"4883CFD0C90446C399F7FDBC92DB5D7A","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06016","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"201D65B1F76243DEBD70CEE15B476947","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06064","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"4C5BCC59F62345F1B954E454318FAD55","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06024","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"363F7B7B3AB348FAB34DE2018F81D6E9","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06030","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"F4AD250DEDA640C2B13625E99F5AE5CE","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06056","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"EA83785674B64648B9CDD9F12BC0C131","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06056","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"E26F5D4C0FC84B0F866B419B5A930445","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06069","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"96A0340F6C0E40B1A0C626DDF36FA482","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06062","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"A2F2B8C78E6F41A2893346FA73DAD199","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06067","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"9B40C3D3B5524821851EC4881F791987","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06039","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"F7F936A800404FF09D59FFD1202B1B32","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06022","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"7F52F0D241074B64A7156889AB3585CF","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06050","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"5344E3AF31E04976954EE8DED1D1BDF8","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06015","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"326AEC460B4346EBB399CB370548D7AD","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06050","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"4AD127EEDF264236BCA73E4A6D129B6E","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06005","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"329BD00D8BE242FA9798F2E95E74A7DD","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06020","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"84EC9EFDD0A44A64BB43D11CFCD9EDF4","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06018","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"8F232C8272754FABA20CC3994381FA45","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06020","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"6921B98CFB3F457FA06B8C70667633D0","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06045","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"B5750E419B184425A8839CBC3822AFAC","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06012","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"43F5B47E029C4FC3BEE1D4747F6A62B2","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06039","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"79ECC9F866924DE5BA9EBCECD59A3F30","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06024","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"3693AA43006B4504B1479B1A892E397F","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06021","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"D26BF20F0C7241598887193C09B83564","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06064","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"B7BCA6D624184A0FA3288725EB414568","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06025","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"73DAC2D90A5B4D1293314563D7E92210","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06064","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"C284E87E4C9143A98E1A9FC5BE9B5854","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06009","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"F12FDE3560B64CB883F312D470E86329","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06049","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"95AD7776170A46C493B31AF13513CB9C","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06042","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"4453493EC4C14127B95F7B37A649CE43","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06040","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"55A0D58D4C8A47F29D5AB857014233F5","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06052","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"9F0E01E10E63407DB125CCD0E6010962","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06018","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"6F742C8E90AE4E29960C3BE06F429F91","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06030","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"242AED5594DE46D0B6A5B0621FFC0080","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06052","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"FAF2E8519E124232BFBCBA0C897D6A4D","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06019","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"0C914FBCECD44B0F97EF59B9F11B52C8","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06049","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"460449E76B6942C9A7BC2AA6864A4F36","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06024","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"C21E4CB9364045ABB2A2EE59635B4579","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06055","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"639016180E3A4358A13898D9262FC1E9","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06056","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"980AF9214E9144AE8B7BCCC02BBC9CA2","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06050","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"1BA7DC1AE573414091616E2D8CF6903C","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06060","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"32E38A303AE747B59C4E769FF609E7CB","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06055","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"5652A09315C844798772E600BEA22BC1","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06056","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Colored leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"A927ECE8847940379274E4CA4A59A867","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06013","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR","Sawdust at tree base",0
"E9904C63122B4B2780974DA8958068F5","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06033","POTR5","Populus tremuloides Michx.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","GIyaUhrL0JrpxdGisOZe9fn2UK80616e",,0
"DDB4F71423D447E5AFB93D0E4E8D62EA","D05","UNDE","UNDE_063","2014-08-05",216,"NEON.PLA.D05.UNDE.06012","ACSA3","Acer saccharum Marshall",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","jcx/0sK4DAM0gl9c37LBbZs7wHhQPr1n","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"06D12A9FA4324ECE924CB1DF0FB01F9E","D05","UNDE","UNDE_063","2014-08-08",219,"NEON.PLA.D05.UNDE.06007",,,,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
"F94734B7EE7447A1B18C49434C9A6D5E","D05","UNDE","UNDE_063","2014-08-08",219,"NEON.PLA.D05.UNDE.06038",,,,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","CxWlXtj1NvtNxLbcJnjAP5Zu1Ug04Eq8","XENnZmyHkF5NdgSc0QamaFzWWSN9u4eR",,0
