"uid","domainID","siteID","plotID","date","dayOfYear","individualID","taxonID","scientificName","identificationQualifier","growthForm","phenophaseName","phenophaseStatus","phenophaseIntensityDefinition","phenophaseIntensity","samplingProtocol","measuredBy","recordedBy","remarks","duplicateIndividualDayStatusQF"
"71BDBC5026B74E449DE6DDD8D0CC2A25","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06126","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"5C631183A7B549219F9FC686D21D077E","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06080","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"ECBC2B9281464E458606117F501C539B","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06055","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"8C07A0538B6240CF9691FE989438D1F2","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06070","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"2F7850CDF7784C12BEA384C379DDEB10","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06060","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"636F584D654842DA84441BC1D0A372F1","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06077","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"9975F2D1608F43A39C7EFF4A6CAFC7E8","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06070","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"B0E2FF2637094D60B96BE722E85C2127","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06111","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"500DBB018AB74E32B37526DB39AB3E00","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06075","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"B082553F29A84F7F95D1BFBD36398352","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06116","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"3F6154359F7A4EF8BD07338D5D8F08BC","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06071","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"FEDA1C23622740409CA37569D6E30642","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06051","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"CA46BA2E30BA4988B09E5CBEE41207F4","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06079","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"7E60F31482604C0699E33EF058ED03A7","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06127","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"A8A3E6A7842E4A56BFC3024FF044772C","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06089","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"398D4C9C693147858890E5A65DD12062","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06098","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Leaves","yes","Percentage of the plant that is green.",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"8F99631440C84D49A64DC30E2FF06162","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06085","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"E42D57D363504EACBA6C85C569156543","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06068","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"BE2031D72C87423F82AA3EAB6E3FE71C","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06084","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"AD816F319579467B852A6BFDE4A6E54B","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06125","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"F1389BF7CF674291AD681532B05CC4E6","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06112","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"BFD2B13D629F4217ADAC8BA26C739471","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06078","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"3008E98B8B99424EB6331920048D90FB","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06120","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"A2AE22988F194FDD8E7DA980655C5CCA","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06128","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"97E4C7637A854154AACC889E7199DD96","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06095","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"2E2E3DB0C7DD42F28F8A0292F1B68156","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06112","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"A3D0215C275F458A8D4B8EFDF2C2E0F7","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06110","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"19C9EDABE5594984B7C41BF84E2046A7","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06118","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"F939144B00D4439AAB4AEDC61C3BD1CA","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06066","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"D17194157915440DA0CB0DD2406231E8","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06098","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"81C34A22C1594012AAF0E609B85F54EA","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06078","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"27D5A1B4FF2649489D366BB83DB2BA7D","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06117","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Falling leaves","yes",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"2B88AB0A69074CDA894F271F751D75B7","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06052","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"99117FF726F54946A4D8B40A46F65D7C","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06072","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"253199351AEB419199A81909CA77A7C3","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06113","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"71A67595C1574AA09D3FCBB55D0F66D0","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06126","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Falling leaves","yes",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"BFA239F49048437F9DB01FAEC6524E48","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06073","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"450BF6F4BF83410C9FB81196D4B64A3D","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06077","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"73D5E3E4A6D2461D82582CCFCF1A0860","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06050","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Leaves","yes","Percentage of the plant that is green.",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"B4AB080E775C4BE8B31423D86EDCC6EC","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06061","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"EDEBF4B9B4CD49D0931B1803D94AD505","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06070","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"E242B78FBFD44679ACABFF4B6C22BF60","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06059","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"B2D4B82B7CEA4571A52C9516CC06333A","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06062","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"225D625E25FB484D8A29CE30C2C9B872","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06077","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"0D531BBF06D540F9BD02417DE6647668","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06112","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"3DD64ED462CF4CBCBF77E40CD601083D","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06069","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"5E04860FD2CB4428A16197BE7F065995","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06082","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"D04DA40378CD4D2EBBA478918FAFECB5","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06082","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Leaves","yes","Percentage of the plant that is green.",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"29C73AA163C04FB09B1F0B73F34A1424","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06102","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Falling leaves","yes",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"1BA68D3ABA3448B0A987D19007D7050F","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06077","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"D79FAB51BA694201941B16E4201BA8FB","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06080","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"23CDBDDEE9E74A80A808932526359AEF","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06106","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"5C0806D244A04940AA087891C64E533A","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06090","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"8E9856E5D9B74ED89F47767D22311ED9","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06114","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"F608B0F91006431B836618984E2291F7","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06094","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"430CD586F2B34F44B3186603AEF8F635","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06117","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Colored leaves","yes","Percentage of the canopy that is full with colored leaves","< 5%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"F5C279F3D6B34CAD8E0D53687CAF93EA","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06065","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"AB1369ED93DA48A9B35AC7538B01563C","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06087","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"93652FE7D4AB43EA9F81AED3E74352CC","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06117","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"57D20BC2BED144C080D99238B9444B76","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06089","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Falling leaves","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"033C52DED721418598EAD387DA175A9D","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06110","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Falling leaves","yes",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"CA7F04FE865A44C19F28920D121A351A","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06113","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Falling leaves","yes",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"3DFA0655136847A98AD2598F595C265F","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06072","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"764C46B68DC64EDAA20F66553D177918","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06106","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"AF69A4ABF9354F7FB81C20B3F90093AA","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06083","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Initial growth","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"231146016F7C4790A05656932123213B","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06042","MIVI","Microstegium vimineum (Trin.) A. Camus",,"Graminoid","Open flowers","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"11A56CE911674B4ABB90A05081F6D276","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06047","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"F5F5148B794A4B14B74AA9AAFD401146","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06118","JUNI","Juglans nigra L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"A4C2D195E6D641B59F10E4CB69BEE221","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06062","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Leaves","yes","Percentage of the canopy that is full with leaves",">= 95%","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"B87DBB07FBA140059087EA383DD4D419","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06090","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Increasing leaf size","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
"07E0C92F3EF24B909E38F6216CD8FFA5","D02","SCBI","SCBI_060","2014-08-23",234,"NEON.PLA.D02.SCBI.06089","LITU","Liriodendron tulipifera L.",,"Deciduous broadleaf","Breaking leaf buds","no",,,"NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,0
