"country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotID","plotSize","plotDimensions","referencePointPosition","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","inclusionProbability","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_013",0,"0m","41",35.91954608,-84.31370014,"WGS84","16N",742383.411,3978359.787,0.34,254.947,0.41,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_014",1600,"40m x 40m","41",35.93997492,-84.30565377,"WGS84","16N",743047.006,3980646.422,0.16,299.373,0.21,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_015",1600,"40m x 40m","41",35.96546188,-84.23698967,"WGS84","16N",749162.298,3983647.615,0.16,268.898,0.26,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_017",1600,"40m x 40m","41",35.97684362,-84.29743116,"WGS84","16N",743675.524,3984757.619,0.21,331.506,0.24,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_018",1600,"40m x 40m","41",35.93392827,-84.27697712,"WGS84","16N",745653.155,3980047.379,0.11,261.086,0.15,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_019",1600,"40m x 40m","41",35.94342676,-84.31455427,"WGS84","16N",742233.396,3981007.265,0.19,315.793,0.21,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_021",1600,"40m x 40m","41",35.9556407,-84.22134693,"WGS84","16N",750604.329,3982598.016,0.1,277.556,0.12,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_022",0,"0m","41",35.95262086,-84.39373623,"WGS84","16N",735062.175,3981833.561,0.21,281.605,0.26,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_023",0,"0m","41",35.92945634,-84.33396955,"WGS84","16N",740524.056,3979409.177,0.16,339.256,0.23,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_024",0,"0m","41",35.94978425,-84.4100994,"WGS84","16N",733594.403,3981479.515,0.18,291.057,0.28,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_025",0,"0m","41",35.94970179,-84.39313489,"WGS84","16N",735125.079,3981511.141,0.22,259.822,0.26,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_026",0,"0m","41",35.93789852,-84.33734279,"WGS84","16N",740194.096,3980337.534,0.26,249.379,0.25,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_027",1600,"40m x 40m","41",35.91631073,-84.26328002,"WGS84","16N",746943.934,3978127.245,0.25,245.638,0.34,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_027",250000,"500m x 500m","B2",35.91756406,-84.26577175,"WGS84","16N",746715.146,3978260.003,0.12,250.29,0.16,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_027",8100,"90m x 90m","E5",35.91566309,-84.26489831,"WGS84","16N",746799.888,3978051.293,0.32,262.561,0.5,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_028",0,"0m","41",35.97254166,-84.34949995,"WGS84","16N",738992.696,3984151.35,0.2,242.595,0.5,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_029",1600,"40m x 40m","41",35.95764647,-84.26183826,"WGS84","16N",746945.325,3982717.227,0.14,272.509,0.24,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_029",250000,"500m x 500m","B2",35.95695332,-84.26210931,"WGS84","16N",746923.034,3982639.632,0.15,277.73,0.2,,,,,"evergreenForest",,,"Geo 7X (H-Star)",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mosquitoPoint",,"ORNL_030",0,"0m","41",35.95058243,-84.21651876,"WGS84","16N",751055.906,3982049.2,0.29,252.336,0.42,,,,,"pastureHay",,,"GeoXH 6000",,,,,"mos"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_031",1600,"40m x 40m","41",35.94860721,-84.22191259,"WGS84","16N",750575.534,3981816.163,0.1,266.692,0.11,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_032",1600,"40m x 40m","41",35.94451649,-84.32649237,"WGS84","16N",741152.992,3981098.583,0.15,263.127,0.23,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_033",1600,"40m x 40m","41",35.96171969,-84.22679976,"WGS84","16N",750093.238,3983258.502,0.12,244.715,0.16,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_034",250000,"500m x 500m","B2",35.98291156,-84.2027445,"WGS84","16N",752195.646,3985671.848,0.19,248.182,0.22,,,,,"pastureHay",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_035",1600,"40m x 40m","41",35.97477405,-84.35039195,"WGS84","16N",738905.514,3984396.85,0.19,264.033,0.33,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_035",250000,"500m x 500m","B2",35.9750324,-84.34926066,"WGS84","16N",739006.762,3984428.288,0.14,261.072,0.21,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_036",1600,"40m x 40m","41",35.96543066,-84.28419288,"WGS84","16N",744904.706,3983524.505,0.29,328.802,0.54,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_037",1600,"40m x 40m","41",35.96321471,-84.2816169,"WGS84","16N",745143.912,3983285.114,0.16,324.146,0.21,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_038",250000,"500m x 500m","B2",35.94955141,-84.27834915,"WGS84","16N",745480.983,3981777.354,0.14,248.426,0.17,,,,,"evergreenForest",,,"Geo 7X (H-Star)",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","mammalGrid","diversity","ORNL_039",8100,"90m x 90m","E5",35.93490598,-84.24697895,"WGS84","16N",748356.981,3980231.83,0.16,259.57,0.19,,,,,"pastureHay",,,"GeoXH 6000",,,,,"mam"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_040",1600,"40m x 40m","41",35.97589962,-84.30346166,"WGS84","16N",743134.559,3984637.815,0.16,282.237,0.35,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","tickPlot",,"ORNL_040",1600,"40m x 40m","41",35.97552466,-84.30510301,"WGS84","16N",742987.683,3984592.118,0.16,273.18,0.21,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_041",1600,"40m x 40m","41",35.95077123,-84.38944668,"WGS84","16N",735454.632,3981638.695,0.17,236.038,0.3,,,,,"evergreenForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_043",1600,"40m x 40m","41",35.96392279,-84.28723125,"WGS84","16N",744635.305,3983349.572,0.14,322.495,0.22,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_044",1600,"40m x 40m","41",35.95454023,-84.22006488,"WGS84","16N",750723.466,3982479.21,0.1,268.542,0.14,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_045",1600,"40m x 40m","41",35.96628611,-84.28383685,"WGS84","16N",744934.175,3983620.315,0.17,335.726,0.22,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_046",1600,"40m x 40m","41",35.96442219,-84.28588678,"WGS84","16N",744755.034,3983408.357,0.13,338.815,0.18,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_047",1600,"40m x 40m","41",35.95235808,-84.21980516,"WGS84","16N",750753.799,3982237.757,0.1,285.934,0.1,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_048",1600,"40m x 40m","41",35.95257753,-84.21779846,"WGS84","16N",750934.139,3982267.27,0.1,258.857,0.1,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","birdGrid","ninePoints","ORNL_048",250000,"500m x 500m","B2",35.95158484,-84.21946185,"WGS84","16N",750787.218,3982152.846,0.1,282.261,0.31,,,,,"pastureHay",,,"GeoXH 6000",,,,,"brd"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_049",1600,"40m x 40m","41",35.96479349,-84.27888891,"WGS84","16N",745385.091,3983467.15,0.2,316.79,0.39,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_050",1600,"40m x 40m","41",35.96755886,-84.28211885,"WGS84","16N",745085.197,3983765.848,0.22,337.098,0.3,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_051",1600,"40m x 40m","41",35.96247056,-84.28396584,"WGS84","16N",744934.335,3983196.644,0.26,325.751,0.41,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_052",1600,"40m x 40m","41",35.96238895,-84.27998345,"WGS84","16N",745293.807,3983197.604,0.17,327.328,0.17,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_053",1600,"40m x 40m","41",35.96525334,-84.28685719,"WGS84","16N",744664.937,3983498.14,0.19,316.58,0.3,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_054",1600,"40m x 40m","41",35.96704386,-84.28312316,"WGS84","16N",744996.205,3983706.183,0.15,326.871,0.16,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_055",1600,"40m x 40m","41",35.96080482,-84.28265683,"WGS84","16N",745057.562,3983015.116,0.29,288.405,0.42,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_056",1600,"40m x 40m","41",35.96217291,-84.28161142,"WGS84","16N",745147.63,3983169.538,0.27,304.759,0.34,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_057",1600,"40m x 40m","41",35.96483662,-84.28023033,"WGS84","16N",745263.962,3983468.559,0.18,339.081,0.28,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_058",1600,"40m x 40m","41",35.96331761,-84.28593216,"WGS84","16N",744754.353,3983285.687,0.16,322.236,0.25,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_059",1600,"40m x 40m","41",35.96601287,-84.2854846,"WGS84","16N",744786.396,3983585.857,0.14,321.596,0.17,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_060",1600,"40m x 40m","41",35.96278941,-84.28694252,"WGS84","16N",744664.848,3983224.545,0.17,330.772,0.29,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_061",1600,"40m x 40m","41",35.96441398,-84.28456693,"WGS84","16N",744874.109,3983410.762,0.19,348.031,0.27,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_062",1600,"40m x 40m","41",35.96075179,-84.28001314,"WGS84","16N",745296.198,3983015.881,0.22,321.962,0.31,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","basePlot",,"ORNL_063",1600,"40m x 40m","41",35.96530544,-84.27789667,"WGS84","16N",745473.004,3983526.451,0.14,305.396,0.23,,,,,,,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","phenology",,"ORNL_064",40000,"200m x 200m","C",35.96397018,-84.28633987,"WGS84","16N",744715.5612,3983357.067,,304.5296401,,,,,,,,,"GIS",,,,,"phe"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","tower","phenology",,"ORNL_065",40000,"200m x 200m","C",35.96581926,-84.28259225,"WGS84","16N",745047.8785,3983571.645,,309.2283174,,,,,,,,,"GIS",,,,,"phe"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_067",1600,"40m x 40m","41",35.95417835,-84.28690441,"WGS84","16N",744694.871,3982269.22,0.22,309.442,0.29,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","TN","Anderson","Appalachians & Cumberland Plateau","D07","Oak Ridge","ORNL","distributed","basePlot",,"ORNL_068",1600,"40m x 40m","41",35.92613431,-84.42683477,"WGS84","16N",732153.856,3978815.627,0.13,265.757,0.13,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","birdGrid","ninePoints","SCBI_001",250000,"500m x 500m","B2",38.879754,-78.16603692,"WGS84","17N",745834.118,4307250.797,0.1,291.829,0.2,,,,,"pastureHay",,,"GeoXH 6000",,,,,"brd"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_002",1600,"40m x 40m","41",38.89521188,-78.1427005,"WGS84","17N",747805.048,4309029.768,0.13,316.78,0.38,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","mammalGrid","diversity","SCBI_002",8100,"90m x 90m","E5",38.89669714,-78.14213226,"WGS84","17N",747849.17,4309196.176,0.36,352.647,0.34,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","tickPlot",,"SCBI_002",1600,"40m x 40m","41",38.89386874,-78.14271084,"WGS84","17N",747808.822,4308880.654,1.35,328.678,0.75,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_003",1600,"40m x 40m","41",38.88331076,-78.12037073,"WGS84","17N",749783.706,4307769.697,0.41,568.7,0.89,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","mammalGrid","diversity","SCBI_003",8100,"90m x 90m","E5",38.8843037,-78.12146402,"WGS84","17N",749685.376,4307876.918,0.61,555.941,0.94,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","mammalGrid","diversity","SCBI_004",8100,"90m x 90m","E5",38.89804129,-78.14541837,"WGS84","17N",747559.459,4309336.444,0.5,308.606,0.76,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","tickPlot",,"SCBI_005",1600,"40m x 40m","41",38.90186667,-78.16194086,"WGS84","17N",746113.101,4309716.312,0.51,262.109,0.74,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_006",1600,"40m x 40m","41",38.89760857,-78.15200653,"WGS84","17N",746989.511,4309270.541,0.1,297.952,0.1,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","birdGrid","ninePoints","SCBI_006",250000,"500m x 500m","B2",38.89746857,-78.15174381,"WGS84","17N",747012.785,4309255.713,0.1,297.91,0.1,,,,,"pastureHay",,,"GeoXH 6000",,,,,"brd"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","tickPlot",,"SCBI_006",1600,"40m x 40m","41",38.89708015,-78.15027702,"WGS84","17N",747141.36,4309216.574,0.1,277.139,0.1,,,,,"pastureHay",,,"GeoXH 6000",,,,,"tck"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_007",1600,"40m x 40m","41",38.88491451,-78.13029596,"WGS84","17N",748917.019,4307920.568,0.22,409.07,0.28,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","tickPlot",,"SCBI_007",1600,"40m x 40m","41",38.88602217,-78.12936825,"WGS84","17N",748993.633,4308046.049,0.64,427.542,1.39,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_008",1600,"40m x 40m","41",38.88791138,-78.14713351,"WGS84","17N",747445.871,4308207.383,2.17,367.505,2.23,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","mammalGrid","diversity","SCBI_008",8100,"90m x 90m","E5",38.88644185,-78.14640641,"WGS84","17N",747514.052,4308046.242,0.73,360.949,0.81,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mam"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","mosquitoPoint",,"SCBI_009",0,"0m","41",38.88959148,-78.14537513,"WGS84","17N",747592.575,4308398.646,0.17,302.237,0.25,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"mos"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_010",1600,"40m x 40m","41",38.88477637,-78.12515184,"WGS84","17N",749363.781,4307919.291,0.7,491.349,1.12,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_011",1600,"40m x 40m","41",38.87973267,-78.1398953,"WGS84","17N",748102.267,4307319.23,0.3,365.895,0.35,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_012",1600,"40m x 40m","41",38.88909535,-78.16889556,"WGS84","17N",745553.911,4308279.964,0.1,264.592,0.1,,,,,"pastureHay",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_013",1600,"40m x 40m","41",38.87437936,-78.16398484,"WGS84","17N",746030.707,4306659.757,0.18,314.278,0.27,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","tickPlot",,"SCBI_013",1600,"40m x 40m","41",38.87302945,-78.16332711,"WGS84","17N",746092.437,4306511.695,1.06,362.319,1.26,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"tck"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_014",1600,"40m x 40m","41",38.86707504,-78.16355076,"WGS84","17N",746093.581,4305850.165,0.41,389.354,1.25,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_015",1600,"40m x 40m","41",38.88436275,-78.1410581,"WGS84","17N",747985.269,4307829.997,0.19,360.818,0.25,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","birdGrid","ninePoints","SCBI_015",250000,"500m x 500m","B2",38.88584527,-78.1412831,"WGS84","17N",747960.591,4307993.943,0.45,333.536,0.6,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"brd"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_016",1600,"40m x 40m","41",38.90423436,-78.1586396,"WGS84","17N",746391.241,4309988.04,0.18,257.582,0.18,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
"unitedStates","VA","Warren","Mid-Atlantic","D02","Smithsonian Conservation Biology Institute","SCBI","distributed","basePlot",,"SCBI_017",1600,"40m x 40m","41",38.87936461,-78.13538219,"WGS84","17N",748495.113,4307290.664,0.4,382.955,1.07,,,,,"deciduousForest",,,"GeoXH 6000",,,,,"bet|bgc|div|hbp|sme"
