"uid","date","plotID","subplotID","nestedSubplotID","tagID","supportingStemTagID","pointID","stemAzimuth","stemDistance","scientificName","identificationQualifier","growthForm","remarks"
759,20141124,"SCBI_047",39,,"2241",,57,"178.4","10","Juglans nigra",,"sbt","dead; error; deleted idQ as none on the field data sheet"
760,20141124,"SCBI_047",39,,"2245",,57,"127.8","10.5","Cornus florida","cf. species","sbt","dead"
761,20141124,"SCBI_047",39,,"2244",,57,"116.1","12.3",,,"sbt",
762,20141124,"SCBI_047",39,,"2239",,57,"120.8","14",,,"sbt",
763,20141124,"SCBI_047",39,,"2243",,57,"106.7","13",,,"sbt",
764,20141124,"SCBI_047",39,,"2242",,57,"102.8","13.2",,,"mbt",
765,20141124,"SCBI_047",39,,"2242A",,57,"102.8","13.2",,,"mbt","no transcription errors found"
766,20141124,"SCBI_047",39,,"2232",,57,"104.7","19.2","Ulmus",,"sbt",
767,20141124,"SCBI_047",39,,"2233",,57,"96.4","19.3",,,"mbt",
768,20141124,"SCBI_047",39,,"2233A",,57,"96.4","19.3",,,"mbt","no transcription errors found"
769,20141124,"SCBI_047",39,,"2231",,57,"129.6","18.8","Ulmus",,"sbt",
770,20141124,"SCBI_047",39,,"2230",,57,"133.6","18.7",,,"sbt",
771,20141124,"SCBI_047",39,,"2228",,57,"129.8","24.7",,,"sbt",
772,20141124,"SCBI_047",39,,"2210",,57,"140.3","25",,,"sbt",
773,20141124,"SCBI_047",39,,"2229",,57,"140.9","21.5",,,"sbt",
774,20141124,"SCBI_047",39,,"2211",,57,"144.8","23",,,"sbt","Dead"
775,20141124,"SCBI_047",39,,"2212",,57,"143.7","22",,,"sbt",
776,20141124,"SCBI_047",39,,"2213",,57,"147","22.7",,,"sbt",
777,20141124,"SCBI_047",39,,"2235",,57,"143.4","19.5",,,"sbt",
957,20141125,"SCBI_067",39,3,"2415",,,,,"Lindera benzoin",,"sis",
958,20141125,"SCBI_067",39,3,"2416",,,,,"Lindera benzoin",,"sis",
959,20141125,"SCBI_067",39,3,"2417",,,,,"Lindera benzoin",,"sis",
960,20141125,"SCBI_067",39,3,"2418",,,,,"Lindera benzoin",,"sis",
961,20141125,"SCBI_067",39,3,"2419",,,,,"Lindera benzoin",,"sis",
962,20141125,"SCBI_067",39,3,"2420",,,,,"Lindera benzoin",,"smt","Dead; no transcription errors found"
963,20141125,"SCBI_067",39,3,"2421",,,,,"Lindera benzoin",,"smt","Dead"
964,20141125,"SCBI_067",39,3,"2422",,,,,"Lindera benzoin",,"sis",
965,20141125,"SCBI_067",39,3,"2423",,,,,"Lindera benzoin",,"smt",
966,20141125,"SCBI_067",39,3,"2424",,,,,"Lindera benzoin",,"sis",
967,20141125,"SCBI_067",39,3,"2425",,,,,"Lindera benzoin",,"smt",
968,20141125,"SCBI_067",39,3,"2426",,,,,"Lindera benzoin",,"sis",
969,20141125,"SCBI_067",39,3,"2427",,,,,"Lindera benzoin",,"smt",
970,20141125,"SCBI_067",39,3,"2428",,,,,"Lindera benzoin",,"sis",
971,20141125,"SCBI_067",39,3,"2429",,,,,"Lindera benzoin",,"sis",
972,20141125,"SCBI_067",39,3,"2430",,,,,"Lindera benzoin",,"sis","no transcription errors found"
973,20141125,"SCBI_067",41,1,"2431",,,,,"Lindera benzoin",,"sis",
974,20141125,"SCBI_067",41,1,"2432",,,,,"Lindera benzoin",,"sis",
975,20141125,"SCBI_067",41,1,"2433",,,,,"Lindera benzoin",,"sis",
976,20141125,"SCBI_067",41,1,"2434",,,,,"Lindera benzoin",,"sis",
977,20141125,"SCBI_067",41,1,"2435",,,,,"Lindera benzoin",,"sap",
978,20141125,"SCBI_067",41,1,"2436",,,,,"Lindera benzoin",,"sis",
979,20141125,"SCBI_067",41,1,"2437",,,,,"Lindera benzoin",,"sms",
980,20141125,"SCBI_067",41,1,"2438",,,,,"Lindera benzoin",,"sis",
981,20141125,"SCBI_067",41,1,"2439",,,,,"Vitis",,"lia",
982,20141125,"SCBI_067",41,1,"2440",,,,,"Lindera benzoin",,"sap","Dead; no transcription errors found"
983,20141125,"SCBI_067",41,4,"2441",,,,,"Quercus rubra","cf. species","smt",
984,20141125,"SCBI_067",41,4,"2442",,,,,"Lindera benzoin",,"sap",
985,20141125,"SCBI_067",41,4,"2443",,,,,"Fraxinus americana","cf. species","smt",
986,20141125,"SCBI_067",41,4,"2444",,,,,"Lindera benzoin",,"smt",
987,20141125,"SCBI_067",41,4,"2445",,,,,"Lindera benzoin",,"sap",
988,20141125,"SCBI_067",41,4,"2446",,,,,"Lindera benzoin",,"smt",
989,20141125,"SCBI_067",41,4,"2447",,,,,"Lindera benzoin",,"sis",
990,20141125,"SCBI_067",41,4,"2448",,,,,"Lindera benzoin",,"sis",
991,20141125,"SCBI_067",23,4,"2449",,,,,"Ulmus",,"smt",
992,20141125,"SCBI_067",23,4,"2450",,,,,"Lindera benzoin",,"sap","Dead; no transcription errors found"
993,20141125,"SCBI_067",23,4,"2451",,,,,"Lindera benzoin",,"sms",
994,20141125,"SCBI_067",21,,"2348",,21,"72.5","6.4","Liriodendron tulipifera",,"sbt",
995,20141125,"SCBI_067",21,,"2347",,21,"16.4","5.8","Liriodendron tulipifera",,"sbt",
996,20141125,"SCBI_067",21,,"2294",,21,"10","13.8",,,"sbt","Dead"
997,20141125,"SCBI_067",21,,"2295",,21,"8","14.8","Liriodendron tulipifera",,"sbt",
998,20141125,"SCBI_067",21,,"2300",,21,"22.3","13.9","Liriodendron tulipifera",,"sbt",
999,20141125,"SCBI_067",23,,"2352",,23,"49.6","2.5","Cornus florida","cf. species","sbt",
1000,20141125,"SCBI_067",23,,"2296",,23,"9.2","9.8",,,"sbt","Dead"
1001,20141125,"SCBI_067",23,,"2362",,23,"20.4","14.2","Cornus florida","cf. species","sbt","Dead"
1002,20141125,"SCBI_067",23,,"2353",,23,"47.1","8.5","Liriodendron tulipifera",,"sbt",
1003,20141125,"SCBI_067",23,,"2354",,23,"87.7","11.1","Carya",,"sbt","Dead"
1004,20141125,"SCBI_067",23,,"2355",,23,"69.7","17.1","Liriodendron tulipifera",,"sbt",
1005,20141125,"SCBI_067",23,,"2367",,23,"43.1","18",,,"sbt",
1006,20141125,"SCBI_067",23,,"2365",,23,"35.3","15.4",,,"sbt","Dead"
1007,20141125,"SCBI_067",23,,"2366",,43,"222.1","5.4",,,"sbt",
1008,20141125,"SCBI_067",23,,"2386",,43,"257.7","13.7",,,"sbt","Dead"
1009,20141125,"SCBI_067",41,,"2364",,43,"273.9","5.6","Liriodendron tulipifera",,"sbt",
1010,20141125,"SCBI_067",41,,"2356",,43,"308.6","6.2","Liriodendron tulipifera",,"sbt",
1011,20141125,"SCBI_067",41,,"2357",,43,"350.3","7.6","Liriodendron tulipifera",,"sbt",
1012,20141125,"SCBI_067",41,,"2358",,43,"343.1","11.3","Liriodendron tulipifera",,"sbt",
1013,20141125,"SCBI_067",41,,"2359",,43,"340.8","15.1","Liriodendron tulipifera",,"sbt",
1014,20141125,"SCBI_067",41,,"2391",,43,"334.6","14.6","Liriodendron tulipifera",,"sbt",
1015,20141125,"SCBI_067",41,,"2361",,61,"203.7","20.8","Cornus florida","cf. species","sbt",
1016,20141125,"SCBI_067",41,,"2360",,61,"244.8","6.5","Cornus florida",,"sbt","error; Removed idQ that is not provided in the field datasheet"
1017,20141125,"SCBI_067",41,,"2390",,59,"111.2","12.6",,,"sbt","no transcription errors found"
1018,20141125,"SCBI_067",41,,"2389",,59,"114.6","11.8",,,"sbt","Stressed"
1019,20141125,"SCBI_067",41,,"2363",,41,"88","7.9",,,"sbt","Dead"
1020,20141125,"SCBI_067",41,,"2387",,59,"154.9","17","Liriodendron tulipifera",,"sbt",
1021,20141125,"SCBI_067",41,,"2388",,59,"157.4","11.6",,,"sbt",
1022,20141125,"SCBI_067",39,,"2375",,41,"313.5","2.4","Liriodendron tulipifera",,"sbt",
1023,20141125,"SCBI_067",39,,"2374",,41,"282.6","6.7",,,"sbt","Dead"
1024,20141125,"SCBI_067",39,,"2393",,59,"182.4","2","Ulmus americana","cf. species","sbt","Dead"
1025,20141125,"SCBI_067",39,,"2368",,59,"191.7","3.4","Fraxinus americana","cf. species","sbt",
1026,20141125,"SCBI_067",39,,"2392",,59,"206.3","5.4","Liriodendron tulipifera",,"mbt",
1027,20141125,"SCBI_067",39,,"2392A",,59,"206.3","5.4","Liriodendron tulipifera",,"mbt",
1028,20141125,"SCBI_067",39,,"2394",,59,"238.6","11.8","Fraxinus americana","cf. species","sbt",
1029,20141125,"SCBI_067",39,,"2369",,59,"265","12.7",,,"sbt",
1030,20141125,"SCBI_067",39,,"2395",,59,"255.8","15.7","Liriodendron tulipifera",,"sbt",
1031,20141125,"SCBI_067",39,,"2370",,39,"6.4","11.6","fraxinus",,"sbt","error; modified scienticname and idQ to that on the datasheet"
1032,20141125,"SCBI_067",39,,"2396",,39,"2.3","8.4","Liriodendron tulipifera",,"sbt",
1033,20141125,"SCBI_067",39,,"2371",,39,"44.8","7.4","Liriodendron tulipifera",,"sbt",
1034,20141125,"SCBI_067",39,,"2372",,39,"62","10.1","Liriodendron tulipifera",,"sbt",
1035,20141125,"SCBI_067",39,,"2373",,39,"73.5","10","Fraxinus americana","cf. species","sbt",
1036,20141125,"SCBI_067",39,,"2399",,39,"88.9","6.2","Fraxinus americana","cf. species","sbt",
1037,20141125,"SCBI_067",39,,"2398",,39,"77.7","5.6","Liriodendron tulipifera",,"sbt",
1038,20141125,"SCBI_067",39,,"2486",,39,"3.2","6","Liriodendron tulipifera",,"sbt",
1039,20141125,"SCBI_067",39,1,"2376",,,,,"Lindera benzoin",,"sis",
1040,20141125,"SCBI_067",39,1,"2377",,,,,"Lindera benzoin",,"smt",
1041,20141125,"SCBI_067",39,1,"2378",,,,,"Lindera benzoin",,"sap",
1042,20141125,"SCBI_067",39,1,"2379",,,,,"Lindera benzoin",,"sis",
1043,20141125,"SCBI_067",39,1,"2380",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1044,20141125,"SCBI_067",39,1,"2381",,,,,"Lindera benzoin",,"sis",
1045,20141125,"SCBI_067",39,1,"2382",,,,,"Lindera benzoin",,"smt",
1046,20141125,"SCBI_067",39,1,"2383",,,,,"Lindera benzoin",,"sis",
1047,20141125,"SCBI_067",39,1,"2384",,,,,"Lindera benzoin",,"sis",
1048,20141125,"SCBI_067",39,1,"2385",,,,,"Lindera benzoin",,"sap",
1049,20141125,"SCBI_067",39,1,"2400",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1050,20141125,"SCBI_067",39,1,"2401",,,,,"Lindera benzoin",,"sis",
1051,20141125,"SCBI_067",39,1,"2402",,,,,"Lindera benzoin",,"sis",
1052,20141125,"SCBI_067",39,1,"2403",,,,,"Lindera benzoin",,"sap",
1053,20141125,"SCBI_067",39,1,"2404",,,,,"Lindera benzoin",,"sis",
1054,20141125,"SCBI_067",39,1,"2405",,,,,"Lindera benzoin",,"smt",
1055,20141125,"SCBI_067",39,1,"2406",,,,,"Lindera benzoin",,"sis",
1056,20141125,"SCBI_067",39,1,"2407",,,,,"Lindera benzoin",,"sap",
1057,20141125,"SCBI_067",39,1,"2408",,,,,"Lindera benzoin",,"sis",
1058,20141125,"SCBI_067",39,1,"2409",,,,,"Lindera benzoin",,"smt",
1059,20141125,"SCBI_067",39,3,"2410",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1060,20141125,"SCBI_067",39,3,"2411",,,,,"Lindera benzoin",,"sis",
1061,20141125,"SCBI_067",39,3,"2412",,,,,"Lindera benzoin",,"sis",
1062,20141125,"SCBI_067",39,3,"2413",,,,,"Lindera benzoin",,"sis",
1063,20141125,"SCBI_067",39,3,"2414",,,,,"Lindera benzoin",,"sap",
1064,20141125,"SCBI_067",23,4,"2452",,,,,"Lindera benzoin",,"sis",
1065,20141125,"SCBI_067",23,4,"2453",,,,,"Lindera benzoin",,"smt","Dead"
1066,20141125,"SCBI_067",23,4,"2454",,,,,"Lindera benzoin",,"sis",
1067,20141125,"SCBI_067",23,4,"2455",,,,,"Lindera benzoin",,"sis",
1068,20141125,"SCBI_067",23,4,"2456",,,,,"Lindera benzoin",,"sis",
1069,20141125,"SCBI_067",23,4,"2457",,,,,"Lindera benzoin",,"sis",
1070,20141125,"SCBI_067",23,4,"2458",,,,,"Lindera benzoin",,"sis",
1071,20141125,"SCBI_067",23,4,"2459",,,,,"Vitis",,"lia","Dead"
1072,20141125,"SCBI_067",23,2,"2460",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1073,20141125,"SCBI_067",23,2,"2461",,,,,"Lindera benzoin",,"sap",
1074,20141125,"SCBI_067",23,2,"2462",,,,,"Lindera benzoin",,"sis",
1075,20141125,"SCBI_067",23,2,"2463",,,,,"Lindera benzoin",,"sap",
1076,20141125,"SCBI_067",23,2,"2464",,,,,"Lindera benzoin",,"sis",
1077,20141125,"SCBI_067",23,2,"2465",,,,,"Lindera benzoin",,"sap",
1078,20141125,"SCBI_067",23,2,"2466",,,,,"Lindera benzoin",,"sis",
1079,20141125,"SCBI_067",23,2,"2467",,,,,"Lindera benzoin",,"sap",
1080,20141125,"SCBI_067",23,2,"2468",,,,,"Lindera benzoin",,"smt",
1081,20141125,"SCBI_067",23,2,"2469",,,,,"Lindera benzoin",,"sis",
1082,20141125,"SCBI_067",23,2,"2470",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1083,20141125,"SCBI_067",23,2,"2471",,,,,"Lindera benzoin",,"sis",
1084,20141125,"SCBI_067",23,2,"2472",,,,,"Lindera benzoin",,"sis",
1085,20141125,"SCBI_067",23,2,"2473",,,,,"Lindera benzoin",,"sis",
1086,20141125,"SCBI_067",23,2,"2474",,,,,"Lindera benzoin",,"sis",
1087,20141125,"SCBI_067",23,2,"2475",,,,,"Lindera benzoin",,"sms",
1088,20141125,"SCBI_067",23,2,"2476",,,,,"Lindera benzoin",,"sap",
1089,20141125,"SCBI_067",23,2,"2477",,,,,"Lindera benzoin",,"smt",
1090,20141125,"SCBI_067",23,2,"2478",,,,,"Lindera benzoin",,"sis",
1091,20141125,"SCBI_067",23,2,"2479",,,,,"Lindera benzoin",,"sis",
1092,20141125,"SCBI_067",23,2,"2480",,,,,"Lindera benzoin",,"sap","no transcription errors found"
1093,20141125,"SCBI_067",23,2,"2481",,,,,"Lindera benzoin",,"sis",
1094,20141125,"SCBI_067",23,2,"2482",,,,,"Lindera benzoin",,"sis",
1095,20141125,"SCBI_067",23,2,"2483",,,,,"Lindera benzoin",,"sis",
1096,20141125,"SCBI_067",23,2,"2484",,,,,"Lindera benzoin",,"sis",
1097,20141125,"SCBI_067",21,4,"2485",,,,,"Lindera benzoin",,"sis",
1098,20141125,"SCBI_067",21,4,"2487",,,,,"Lindera benzoin",,"smt",
1099,20141125,"SCBI_067",21,4,"2488",,,,,"Lindera benzoin",,"sis",
1100,20141125,"SCBI_067",21,4,"2489",,,,,"Lindera benzoin",,"sis",
1101,20141125,"SCBI_067",21,4,"2490",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1102,20141125,"SCBI_067",21,4,"2491",,,,,"Lindera benzoin",,"sis",
1103,20141125,"SCBI_067",21,4,"2492",,,,,"Lindera benzoin",,"sms",
1104,20141125,"SCBI_067",21,4,"2493",,,,,"Lindera benzoin",,"sap",
1105,20141125,"SCBI_067",21,4,"2494",,,,,"Lindera benzoin",,"sms",
1106,20141125,"SCBI_067",21,4,"2495",,,,,"Lindera benzoin",,"sis",
1107,20141125,"SCBI_067",21,4,"2496",,,,,"Lindera benzoin",,"sis",
1108,20141125,"SCBI_067",21,4,"2497",,,,,"Lindera benzoin",,"sms",
1109,20141125,"SCBI_067",21,4,"2498",,,,,"Lindera benzoin",,"sis","Dead"
1110,20141125,"SCBI_067",21,4,"2499",,,,,"Lindera benzoin",,"sis","Dead"
1111,20141125,"SCBI_067",21,4,"2500",,,,,"Lindera benzoin",,"smt","no transcription errors found"
1112,20141125,"SCBI_067",21,4,"2701",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1113,20141125,"SCBI_067",21,1,"2702",,,,,"Lindera benzoin",,"sis",
1114,20141125,"SCBI_067",21,1,"2703",,,,,"Lindera benzoin",,"sap",
1115,20141125,"SCBI_067",21,1,"2704",,,,,"Lindera benzoin",,"smt","Dead"
1116,20141125,"SCBI_067",21,1,"2705",,,,,"Lindera benzoin",,"sis",
1117,20141125,"SCBI_067",21,1,"2706",,,,,"Lindera benzoin",,"sms","Dead"
1118,20141125,"SCBI_067",21,1,"2707",,,,,"Lindera benzoin",,"sis",
1119,20141125,"SCBI_067",21,1,"2708",,,,,"Lindera benzoin",,"sis",
1120,20141125,"SCBI_067",21,1,"2709",,,,,"Lindera benzoin",,"sap",
1121,20141125,"SCBI_067",21,1,"2710",,,,,"Lindera benzoin",,"smt",
1122,20141125,"SCBI_067",21,1,"2711",,,,,"Lindera benzoin",,"sap","no transcription errors found"
1123,20141125,"SCBI_067",21,1,"2712",,,,,"Lindera benzoin",,"sis",
1124,20141125,"SCBI_067",21,1,"2713",,,,,"Lindera benzoin",,"smt",
1125,20141125,"SCBI_067",21,1,"2714",,,,,"Lindera benzoin",,"sap",
1126,20141125,"SCBI_067",21,1,"2715",,,,,"Lindera benzoin",,"sis",
1127,20141125,"SCBI_067",21,1,"2716",,,,,"Lindera benzoin",,"sis",
1128,20141125,"SCBI_067",21,1,"2717",,,,,"Lindera benzoin",,"sms","Dead"
1129,20141125,"SCBI_067",21,,"2350",,21,"65","11.6",,,"sbt","Dead; Duplicate; not sure why"
1130,20141125,"SCBI_067",21,,"2349",,21,"86.6","14.4","Liriodendron tulipifera",,"sbt",
1131,20141125,"SCBI_067",21,,"0436",,21,"36.4","23","Cornus florida","cf. species","sbt",
1132,20141125,"SCBI_067",21,,"2297",,21,"56","17.2",,,"sbt",
1133,20141125,"SCBI_067",21,,"2298",,21,"54.4","15.8",,,"sbt","Dead"
1134,20141125,"SCBI_067",21,,"2351",,21,"63.4","17",,,"sbt","Dead"
1135,20141125,"SCBI_067",21,,"2299",,21,"59.2","13.6","Liriodendron tulipifera",,"sbt",
1136,20141125,"SCBI_048",21,,"2718",,39,"102.2","1.5","Juglans nigra",,"sbt","Dead"
1137,20141125,"SCBI_048",21,,"2726",,39,"98.2","5.2","Sassafras albidum",,"sbt",
1138,20141125,"SCBI_048",21,,"2719",,39,"141.4","3.6","Sassafras albidum",,"sbt",
1139,20141125,"SCBI_048",21,,"2720",,39,"176.4","7.2","Juglans nigra",,"sbt","Dead"
1140,20141125,"SCBI_048",21,,"2721",,39,"163.9","11.4","Juglans nigra",,"sbt","no transcription errors found"
1141,20141125,"SCBI_048",21,,"2732",,39,"141.3","13","Sassafras albidum",,"sbt","no transcription errors found"
1142,20141125,"SCBI_048",21,,"2733",,39,"134.6","15.8","Sassafras albidum",,"sbt",
1143,20141125,"SCBI_048",21,,"2734",,39,"136","17","Sassafras albidum",,"sbt",
1144,20141125,"SCBI_048",21,,"2747",,39,"128.3","17.4","Sassafras albidum",,"sbt",
1145,20141125,"SCBI_048",21,,"2749",,39,"124.6","16.8","Sassafras albidum",,"sbt",
1146,20141125,"SCBI_048",21,,"2748",,39,"126.8","16","Sassafras albidum",,"sbt",
1147,20141125,"SCBI_048",21,,"2750",,39,"121.6","15.9","Sassafras albidum",,"sbt",
1148,20141125,"SCBI_048",21,,"2731",,39,"119.1","12.9","Sassafras albidum",,"sbt","Dead"
1149,20141125,"SCBI_048",21,,"2730",,39,"117","9.8","Sassafras albidum",,"sbt",
1150,20141125,"SCBI_048",21,,"2727",,39,"92.1","11.1","Sassafras albidum",,"sbt",
1151,20141125,"SCBI_048",21,,"2728",,41,"277.2","8.8","Sassafras albidum",,"sbt",
1152,20141125,"SCBI_048",21,,"2824",,41,"228.9","10.2",,,"sbt","Dead"
1153,20141125,"SCBI_048",21,,"2751",,41,"243.7","4.5","Sassafras albidum",,"sbt",
1154,20141125,"SCBI_048",21,,"2753",,41,"192.9","3.9","Juglans nigra",,"sbt","Dead; no transcription errors found"
1155,20141125,"SCBI_048",21,,"2752",,41,"204.2","5.5",,,"sbt","Dead"
1156,20141125,"SCBI_048",21,,"2735",,41,"213.6","16.2","Ulmus",,"sbt",
1157,20141125,"SCBI_048",21,,"2743",,41,"204.2","15.7","Liriodendron tulipifera",,"sbt",
1158,20141125,"SCBI_048",21,,"2741",,41,"198.4","16","Sassafras albidum",,"sbt",
1159,20141125,"SCBI_048",21,,"2742",,41,"197.5","15.5","Sassafras albidum",,"sbt","no transcription errors found"
1160,20141125,"SCBI_048",21,,"2744",,41,"185.1","19","Juglans nigra",,"sbt","Dead"
1161,20141125,"SCBI_048",21,,"2746",,41,"184.2","19.5","Juglans nigra",,"sbt","Dead"
1162,20141125,"SCBI_048",21,,"2739",,41,"200.9","20","Sassafras albidum",,"sbt",
1163,20141125,"SCBI_048",21,,"2738",,41,"202.6","21","Sassafras albidum",,"sbt",
1164,20141125,"SCBI_048",21,,"2736",,41,"211.9","20.2","Liriodendron tulipifera",,"sbt",
1165,20141125,"SCBI_048",21,,"2725",,21,"34","6.9","Sassafras albidum",,"sbt",
1166,20141125,"SCBI_048",21,,"2737",,21,"67.2","5.7","Sassafras albidum",,"mbt",
1167,20141125,"SCBI_048",21,,"2737A",,21,"67.2","5.7","Sassafras albidum",,"mbt",
1168,20141125,"SCBI_048",21,,"2722",,21,"18.5","5.4","Sassafras albidum",,"sbt",
1169,20141125,"SCBI_048",21,,"2723",,21,"25.2","3.1","Sassafras albidum","cf. species","sbt","error; changed the idQ from cf. genus to cf. species"
1170,20141125,"SCBI_048",21,,"2724",,21,"45.6","4.4","Sassafras albidum","cf. species","sbt","error; changed the idQ from cf. genus to cf. species"
1171,20141125,"SCBI_048",39,,"2775",,41,"278.8","11.9","Juglans nigra",,"sbt","Dead"
1172,20141125,"SCBI_048",39,,"2762",,57,"127.9","8.3","Liriodendron tulipifera",,"sbt",
1173,20141125,"SCBI_048",39,,"2766",,57,"117.2","15","Sassafras albidum",,"sbt","Dead"
1174,20141125,"SCBI_048",39,,"2764",,57,"104.7","15.2","Sassafras albidum",,"sbt",
1175,20141125,"SCBI_048",39,,"2763",,57,"96.5","14",,,"sbt",
1176,20141125,"SCBI_048",39,,"2765",,57,"114.2","21","Sassafras albidum",,"sbt","Dead"
1177,20141125,"SCBI_048",39,,"2777",,57,"122.7","22.8","Sassafras albidum",,"sbt","Dead"
1178,20141125,"SCBI_048",39,,"2769",,39,"70.1","16","Sassafras albidum",,"sbt","Dead"
1179,20141125,"SCBI_048",39,,"2770",,39,"79.6","17","Liriodendron tulipifera",,"sbt","no transcription errors found"
1180,20141125,"SCBI_048",39,,"2771",,39,"67.8","14.5","Sassafras albidum",,"sbt","Dead"
1181,20141125,"SCBI_048",39,,"2767",,39,"49.8","15","Sassafras albidum",,"sbt","Dead"
1182,20141125,"SCBI_048",39,,"2772",,39,"65","12.1","Sassafras albidum",,"sbt",
1183,20141125,"SCBI_048",39,,"2768",,39,"50.2","12","Sassafras albidum",,"sbt",
1184,20141125,"SCBI_048",39,,"2773",,39,"60.6","9.6",,,"sbt","Dead"
1185,20141125,"SCBI_048",39,,"2774",,39,"53","7.4",,,"sbt",
1186,20141125,"SCBI_048",39,,"2776",,39,"6.8","7","Sassafras albidum",,"sbt",
1187,20141125,"SCBI_048",21,4,"2822",,,,,"Lindera benzoin",,"sis",
1188,20141125,"SCBI_048",21,4,"2830",,,,,"Lindera benzoin",,"sis",
1189,20141125,"SCBI_048",21,4,"2831",,,,,"Lindera benzoin",,"sap",
1190,20141125,"SCBI_048",21,4,"2832",,,,,"Lindera benzoin",,"sis",
1191,20141125,"SCBI_048",21,4,"2833",,,,,"Lindera benzoin",,"sms",
1192,20141125,"SCBI_048",21,4,"2834",,,,,"Rosa multiflora",,"sms","no transcription errors found"
1193,20141125,"SCBI_048",21,4,"2835",,,,,"Lindera benzoin",,"sis",
1194,20141125,"SCBI_048",21,4,"2836",,,,,"Lindera benzoin",,"sms",
1195,20141125,"SCBI_048",21,4,"2837",,,,,"Lindera benzoin",,"sis",
1196,20141125,"SCBI_048",21,4,"2838",,,,,"Rubus phoenicolasius",,"sms",
1197,20141125,"SCBI_048",21,4,"2839",,,,,"Lindera benzoin",,"sis",
1198,20141125,"SCBI_048",21,4,"2840",,,,,"Lindera benzoin",,"sap",
1199,20141125,"SCBI_048",21,4,"2841",,,,,"Lindera benzoin",,"sis",
1200,20141125,"SCBI_048",21,4,"2842",,,,,"Vitis",,"lia",
1201,20141125,"SCBI_048",21,4,"2843",,,,,"Vitis",,"lia",
1202,20141125,"SCBI_048",21,4,"2844",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1203,20141125,"SCBI_048",21,4,"2845",,,,,"Lindera benzoin",,"sap",
1204,20141125,"SCBI_048",21,4,"2846",,,,,"Lindera benzoin",,"sis",
1205,20141125,"SCBI_048",21,4,"2847",,,,,"Lindera benzoin",,"sis",
1206,20141125,"SCBI_048",21,4,"2848",,,,,"Lindera benzoin",,"sis",
1207,20141125,"SCBI_048",21,4,"2849",,,,,"Lindera benzoin",,"sis",
1208,20141125,"SCBI_048",21,4,"2850",,,,,"Lindera benzoin",,"sms",
1209,20141125,"SCBI_048",21,1,"2802",,,,,"Symphoricarpos orbiculatus",,"sap",
1210,20141125,"SCBI_048",21,1,"2803",,,,,"Lindera benzoin",,"sis",
1211,20141125,"SCBI_048",21,1,"2804",,,,,"Lindera benzoin",,"sap",
1212,20141125,"SCBI_048",21,1,"2805",,,,,"Lindera benzoin",,"sap",
1213,20141125,"SCBI_048",21,1,"2806",,,,,"Lindera benzoin",,"sis",
1214,20141125,"SCBI_048",21,1,"2807",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1215,20141125,"SCBI_048",21,1,"2808",,,,,"Lindera benzoin",,"sis",
1216,20141125,"SCBI_048",21,1,"2809",,,,,"Lindera benzoin",,"sis",
1217,20141125,"SCBI_048",21,1,"2810",,,,,"Lindera benzoin",,"sis",
1218,20141125,"SCBI_048",21,1,"2811",,,,,"Berberis thunbergii",,"sms",
1219,20141125,"SCBI_048",21,1,"2812",,,,,"Lindera benzoin",,"sis",
1220,20141125,"SCBI_048",21,1,"2813",,,,,"Lindera benzoin",,"sis",
1221,20141125,"SCBI_048",21,1,"2814","2737",,,,"Vitis",,"lia",
1222,20141125,"SCBI_048",21,1,"2815",,,,,"Lindera benzoin",,"sis",
1223,20141125,"SCBI_048",21,1,"2816",,,,,"Lindera benzoin",,"sis",
1224,20141125,"SCBI_048",21,1,"2817",,,,,"Lindera benzoin",,"sis","no transcription errors found"
1225,20141125,"SCBI_048",21,1,"2818",,,,,"Lindera benzoin",,"sis",
1226,20141125,"SCBI_048",21,1,"2819",,,,,"Vitis",,"lia",
1227,20141125,"SCBI_048",21,4,"2821",,,,,"Lindera benzoin",,"sis","Dead"
1228,20141201,"SCBI_048",41,,"2792",,59,"119","2.4","Sassafras albidum",,"sbt","Dead"
1229,20141201,"SCBI_048",41,,"2791",,59,"87.5","3.2","Sassafras albidum",,"sbt",
1230,20141201,"SCBI_048",41,,"2851",,59,"95.7","4.4","Cornus florida",,"sbt",
1231,20141201,"SCBI_048",41,,"2793",,59,"130.8","3.9","Sassafras albidum",,"sbt",
1232,20141201,"SCBI_048",41,,"2794",,59,"160","8.4","Sassafras albidum",,"sbt",
1233,20141201,"SCBI_048",41,,"2787",,61,"236.1","9.1","Liriodendron tulipifera",,"sbt",
1234,20141201,"SCBI_048",41,,"2789",,61,"255.5","10.2","Sassafras albidum",,"sbt",
1235,20141201,"SCBI_048",41,,"2790",,61,"270.2","9.9",,,"sbt","Dead; no transcription errors found"
1236,20141201,"SCBI_048",41,,"2786",,61,"177.8","3.7","Sassafras albidum",,"sbt",
