"uid","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","addDate","dropDate","identifiedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","samplingProtocol","measuredBy","identifiedBy","recordedBy","remarks","duplicateIndividualIDQF"
"63840A71F7964539BB0EB3C38C8F6EC1","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06081","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"E099D9263BA348D2A0F9564F66B26825","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06083","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"F3B112BF35CF49EBBF15AB2DF9A28FE2","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06085","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"2470F90E42BC4A3D84E7DDFF57A5821B","D02","SCBI","SCBI_060",,,,,,,"2014-06-07","2014-08-27","2014-06-07","NEON.PLA.D02.SCBI.06087","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"7AF2DE4622EF4A4EA10BA40F582340A6","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06089","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"BA649FB8D5FF4C819F1D7CB09AE4E905","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06090","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"B756D7EA780648D49FD5A65084BA22E1","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06092","LITU","Liriodendron tulipifera L.",,"species","Deciduous broadleaf","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"0C9C25041E454DAFA3D397B46E57A973","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06094","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"CEB9DDD0E2864EED99FF226F7361957F","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06096","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"1C80DDEDF9F142EB827C4748A37A7AA8","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-06-07","NEON.PLA.D02.SCBI.06098","MIVI","Microstegium vimineum (Trin.) A. Camus",,"species","Graminoid","NEON.DOC.014040","+oMcon12yHBVomk9A4wem4se3xH13+K2","+oMcon12yHBVomk9A4wem4se3xH13+K2","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m",,1
"160E9DD053F34F67BC823579EC830E9B","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06101","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"771B5FD55F5C4353B1381AD9758B5FA0","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06102","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"83A10C9B46F241A493CCCB7FDF5A2D62","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06104","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"7B3CDD3CB79B4ABF94EF517F6CEE33A3","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06106","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"F1181741AB2644679F713D7A54D95D6F","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06108","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"F5EA4D095C274779A1A97D00C7BFE6EA","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06110","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"4E54C07E2271402F8E0FE3E1C82C314C","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06112","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"DEB413D78DB6480593D4A8D8C96125BF","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06114","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"99A6B5B0B88F415782534C0BAC422F1F","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06116","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"BE2F52DE85364CEEABDCED48D2491946","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06118","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"602C253123CA4BC5BDCF6E842F4CB15D","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06120","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"F080091F4FD341EAA9E3594B13C6EA6D","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06122","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"8AE12A91EA264CC290C1978370CE9362","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06123","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"B9AC8BA317964B50B6FAB6415B722306","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06125","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"56AD8D8A98FD40459705E4C99391B774","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06127","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"E8AEB60E544C4D2A81374BEE1B721ABC","D02","SCBI","SCBI_060",,,,,,,"2014-06-07",,"2014-08-05","NEON.PLA.D02.SCBI.06129","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","cVPbPdjHNiEVZ3Vlm83FuXHus5z3id4m","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T",,1
"A9D6018898C642E8BF6E45EA33B9D2A3","D02","SCBI","SCBI_060",,,,,,,"2014-08-30",,"2014-08-23","NEON.PLA.D02.SCBI.06131","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,1
"DF1BA660C6BB47B9B3C00FFE8625B546","D02","SCBI","SCBI_060",,,,,,,"2014-08-30",,"2014-08-23","NEON.PLA.D02.SCBI.06132","JUNI","Juglans nigra L.",,"species","Deciduous broadleaf","NEON.DOC.014040","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","HwrR06bjl3TqPXYD/ecX4LA/iftMi41T","b6ErTe8LyzD+v5tDtHiIDpfCV4ODNVuh",,1
