"country","stateProvince","county","domainName","domainID","siteName","siteID","plotType","subtype","subtypeSpecification","plotID","plotSize","plotDimensions","referencePointPosition","decimalLatitude","decimalLongitude","geodeticDatum","utmZone","easting","northing","coordinateUncertainty","elevation","elevationUncertainty","minimumElevation","maximumElevation","slopeGradient","slopeAspect","nlcdClass","soilTypeOrder","inclusionProbability","coordinateSource","recordedDate","filteredPositions","plotPdop","plotHdop","applicableModules"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_047","1600","40m x 40m","41","40.81837055","-104.7467153","WGS84","13N","521360.01","4518625.649","0.1","1649.274","0.1","1647.54","1650.65","4.3","175.9","","Mollisols","","GeoXH 6000","4/5/2013","127","2.3","1.1","bbc|bgc|cdw|dhp|div|hbp|ltr|mfb|sme|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_048","1600","40m x 40m","41","40.81893122","-104.7488584","WGS84","13N","521179.095","4518687.368","0.1","1652.077","0.1","1651.98","1652.23","0","0","","Mollisols","","GeoXH 6000","4/3/2013","198","2.7","1.4","bbc|bgc|cdw|dhp|hbp|ltr|mfb|sme|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_049","400","20m x 20m","41","40.81727216","-104.7445804","WGS84","13N","521540.409","4518504.244","0.1","1654.332","0.1","1652.54","1654.52","5.5","230","","Aridisols","","GeoXH 6000","4/23/2013","123","3.8","1.5","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_050","400","20m x 20m","41","40.81864486","-104.7445772","WGS84","13N","521540.231","4518656.623","0.1","1645.375","0.1","1644.96","1645.6","0","0","","Mollisols","","GeoXH 6000","4/23/2013","121","2","1.1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_051","400","20m x 20m","41","40.8181057","-104.748495","WGS84","13N","521210.007","4518595.817","0.1","1651.423","0.17","1650.72","1651.42","0","0","","Mollisols","","GeoXH 6000","4/3/2013","125","3.9","1.5","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_052","400","20m x 20m","41","40.81727605","-104.7456432","WGS84","13N","521450.771","4518504.416","0.1","1653.801","0.1","1653.28","1654.64","2.7","116","","Mollisols","","GeoXH 6000","4/23/2013","122","1.6","1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_053","400","20m x 20m","41","40.81784179","-104.7499187","WGS84","13N","521090.026","4518566.178","0.1","1651.543","0.1","1651.32","1651.71","0","0","","Mollisols","","GeoXH 6000","4/5/2013","127","2.2","1.2","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_054","400","20m x 20m","41","40.81889782","-104.7481275","WGS84","13N","521240.747","4518683.837","0.1","1651.819","0.1","1651.19","1652.11","0","0","","Mollisols","","GeoXH 6000","4/23/2013","142","2.1","1.2","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_055","400","20m x 20m","41","40.81918472","-104.745645","WGS84","13N","521450.008","4518716.289","0.1","1645.23","0.1","1645.13","1645.23","0","0","","Mollisols","","GeoXH 6000","4/23/2013","127","2","1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_056","400","20m x 20m","41","40.81675582","-104.7481614","WGS84","13N","521238.572","4518446.054","0.1","1652.048","0.1","1651.88","1652.13","0","0","","Mollisols","","GeoXH 6000","4/3/2013","125","2","1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_057","400","20m x 20m","41","40.81782153","-104.7449299","WGS84","13N","521510.753","4518565.142","0.1","1650.253","0.1","1649.08","1651.4","4.9","199","","Aridisols","","GeoXH 6000","4/23/2013","127","1.4","0.8","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_058","400","20m x 20m","41","40.82027101","-104.745646","WGS84","13N","521449.574","4518836.874","0.1","1647.012","0.1","1646.42","1647.6","3","332.4","","Mollisols","","GeoXH 6000","4/22/2013","123","2","1.2","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_059","400","20m x 20m","41","40.81755435","-104.7488548","WGS84","13N","521179.841","4518534.527","0.1","1651.298","0.1","1651.25","1651.38","0","0","","Mollisols","","GeoXH 6000","4/5/2013","121","1.7","1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_060","400","20m x 20m","41","40.81727329","-104.7463581","WGS84","13N","521390.483","4518503.935","0.1","1653.041","0.1","1652.56","1653.32","2","273.3","","Mollisols","","GeoXH 6000","4/5/2013","121","2.7","1.4","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_061","400","20m x 20m","41","40.81812096","-104.7506477","WGS84","13N","521028.457","4518596.993","0.1","1652.775","0.1","1652.56","1652.96","0","0","","Mollisols","","GeoXH 6000","4/3/2013","121","1.9","1.3","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_062","400","20m x 20m","41","40.8172669","-104.7477856","WGS84","13N","521270.101","4518502.878","0.1","1651.743","0.1","1651.74","1651.91","0","0","","Mollisols","","GeoXH 6000","4/5/2013","129","2","1.2","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_063","400","20m x 20m","41","40.81836864","-104.7478022","WGS84","13N","521268.352","4518625.173","0.1","1651.198","0.1","1650.64","1651.45","1.6","231.5","","Mollisols","","GeoXH 6000","4/5/2013","121","1.8","1.1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_064","400","20m x 20m","41","40.81835844","-104.7459936","WGS84","13N","521420.873","4518624.482","0.1","1648.459","0.1","1647.84","1649.47","3.5","194.5","","Aridisols","","GeoXH 6000","4/23/2013","123","1.9","1.1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_065","400","20m x 20m","41","40.81836215","-104.7438637","WGS84","13N","521600.493","4518625.416","0.1","1645.561","0.1","1645.32","1645.87","0","0","","Mollisols","","GeoXH 6000","4/23/2013","127","2.1","1.2","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_066","400","20m x 20m","41","40.81675119","-104.7495757","WGS84","13N","521119.3","4518445.198","0.1","1651.165","0.1","1651.01","1651.36","0","0","","Mollisols","","GeoXH 6000","4/3/2013","133","1.8","1.1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_067","400","20m x 20m","41","40.81864599","-104.7452947","WGS84","13N","521479.723","4518656.573","0.1","1645.473","0.1","1645.21","1646.01","0","0","","Mollisols","","GeoXH 6000","4/23/2013","128","1.6","0.9","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_068","400","20m x 20m","41","40.81972249","-104.7449353","WGS84","13N","521509.683","4518776.158","0.1","1645.06","0.1","1644.71","1645.28","0","0","","Mollisols","","GeoXH 6000","4/22/2013","123","2.8","1.4","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_069","400","20m x 20m","41","40.81864417","-104.7495811","WGS84","13N","521118.246","4518655.329","0.1","1652.78","0.1","1652.52","1652.85","0","0","","Mollisols","","GeoXH 6000","4/5/2013","125","1.5","0.9","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_070","400","20m x 20m","41","40.81781536","-104.7442241","WGS84","13N","521570.278","4518564.631","0.1","1648.388","0.1","1647.64","1649.29","3","212","","Aridisols","","GeoXH 6000","4/23/2013","124","3.9","1.6","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_071","400","20m x 20m","41","40.81972824","-104.7456398","WGS84","13N","521450.27","4518776.624","0.1","1645.172","0.1","1645.13","1645.57","0","0","","Mollisols","","GeoXH 6000","4/22/2013","122","1.9","1.1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_072","400","20m x 20m","41","40.81782066","-104.7467153","WGS84","13N","521360.189","4518564.608","0.1","1654.082","0.1","1653.2","1654.11","2.4","176.4","","Mollisols","","GeoXH 6000","4/5/2013","121","1.9","1.3","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_073","400","20m x 20m","41","40.81918815","-104.7445846","WGS84","13N","521539.432","4518716.93","0.1","1644.416","0.1","1644.26","1644.61","0","0","","Mollisols","","GeoXH 6000","4/23/2013","128","1.9","1.3","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","distributed","birdGrid","ninePoints","CPER_076","250000","500m x 500m","B2","40.83726625","-104.7060445","WGS84","13N","524782.828","4520733.899","0.1","1640.605","0.1","1640.61","1640.61","0.677280664","159.8060608","grasslandHerbaceous","Alfisols","","GeoXH 6000","5/13/2013","125","1.9","1.3","brd"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","basePlot","","CPER_074","400","20m x 20m","41","40.82000061","-104.7467107","WGS84","13N","521359.875","4518806.597","0.1","1646.125","0.1","1646.07","1646.37","0","0","","Aridisols","","GeoXH 6000","4/22/2013","124","1.7","1","bbc|cdw|dhp|hbp|ltr|mfb|vst"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","distributed","birdGrid","ninePoints","CPER_075","250000","500m x 500m","B2","40.84493054","-104.7339106","WGS84","13N","522430.903","4521577.178","0.1","1671.21","0.1","1671.21","1671.21","7.867180824","62.05983734","grasslandHerbaceous","Aridisols","","GeoXH 6000","5/10/2013","129","1.9","1.3","brd"
"unitedStates","CO","Weld ","Central Plains","10","Central Plains Experimental Range","CPER","tower","phenology","primary","CPER_077","40000","200m x 200m","C","40.817814","-104.745302","WGS84","13N","521479.3834","4518564.227","0","1646","0","1644.98","1654.36","3.223192215","17.47562408","","Aridisols","","GIS","","0","0","0","phe"
