"","siteID.x","plotID","date","subplotID.x","nestedSubplotID.x","tagID","stemDiameter","measurementHeight.x","basalDiameter","basalDiameterHeight","growthForm.x","stemStatus","VD1height","VD2height","maxCanopyDiameter","ninetyCanopyDiameter","canopyPosition","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy.x","recordedBy.x","remarks.x","nestedSubplotArea1","nestedSubplotArea2","Field1","X","siteID.y","subplotID.y","nestedSubplotID.y","supportingStemTagID","pointID","stemAzimuth","stemDistance","taxonID","identificationQualifier","growthForm.y","measuredBy.y","recordedBy.y","remarks.y","measurementHeight.y","scientificName"
"430","SERC","SERC_049","20151001",41,1,"11565",1,10,NA,NA,"sap",1,0.9,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",41,1,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"431","SERC","SERC_049","20151001",39,1,"11563",1.1,10,NA,NA,"sap",1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2873,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"432","SERC","SERC_049","20151001",39,1,"11563",1.1,10,NA,NA,"sap",1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"433","SERC","SERC_049","20151001",39,1,"11563",1.1,10,NA,NA,"sap",1,1,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"434","SERC","SERC_049","20151001",39,1,"9754",1.3,10,NA,NA,"sap",1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2874,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"435","SERC","SERC_049","20151001",39,1,"9754",1.3,10,NA,NA,"sap",1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"436","SERC","SERC_049","20151001",39,1,"9754",1.3,10,NA,NA,"sap",1,1.4,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,1,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"437","SERC","SERC_049","20151001",39,3,"11562",1.1,10,NA,NA,"sap",1,0.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,2875,"SERC",39,3,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"438","SERC","SERC_049","20151001",39,3,"11562",1.1,10,NA,NA,"sap",1,0.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,3,"",NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"439","SERC","SERC_049","20151001",39,3,"11562",1.1,10,NA,NA,"sap",1,0.7,0,NA,NA,NA,"",NA,NA,"llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA,NA,NA,"SERC",39,3,NA,NA,NA,NA,"FAGR","","sap","llemmon@field-ops.org","dsoteropoulos@neoninc.org","",NA,NA
"440","SERC","SERC_044","20151009",23,NA,"9571",21.4,130,NA,NA,NA,1,15.1,-1.5,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","SERC","SERC_044","20151009",23,NA,"9572",10,130,NA,NA,NA,1,7.1,-1.3,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","SERC","SERC_044","20151009",23,NA,"9573",43.9,130,NA,NA,NA,1,24.9,-0.9,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","SERC","SERC_044","20151009",23,NA,"9574",63.4,130,NA,NA,NA,1,29.1,-1.3,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","SERC","SERC_044","20151009",23,NA,"9575",16.9,130,NA,NA,NA,1,11.7,-0.8,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","SERC","SERC_044","20151009",23,NA,"9576",21.4,130,NA,NA,NA,1,17.2,-1.5,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","SERC","SERC_044","20151009",23,NA,"9577",24,130,NA,NA,NA,1,20,-1.3,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","SERC","SERC_044","20151009",23,NA,"9578",27.5,130,NA,NA,NA,1,16.7,-1.1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","TORA2 Need Kevin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","SERC","SERC_044","20151009",23,NA,"9579",46.9,130,NA,NA,NA,1,28.4,-0.7,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","SERC","SERC_044","20151009",23,NA,"9584",22,130,NA,NA,NA,1,17.1,-1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","SERC","SERC_044","20151009",23,NA,"9585",52.7,130,NA,NA,NA,1,26,-1.8,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","SERC","SERC_044","20151009",23,NA,"9586",17.8,130,NA,NA,NA,1,16.2,-0.9,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","SERC","SERC_044","20151009",23,NA,"9587",15,130,NA,NA,NA,1,9.8,-1.1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","SERC","SERC_044","20151009",23,NA,"9588",45.3,130,NA,NA,NA,1,10.4,-1.7,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","SERC","SERC_044","20151009",41,NA,"9563",13.4,130,NA,NA,NA,1,7.8,-1.5,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","SERC","SERC_044","20151009",41,NA,"9554",15.7,130,NA,NA,NA,1,8.3,-0.9,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","SERC","SERC_044","20151009",41,NA,"9555",79.6,130,NA,NA,NA,1,26.7,-0.8,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","SERC","SERC_044","20151009",41,NA,"9556",23.8,130,NA,NA,NA,1,19.4,-0.9,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","SERC","SERC_044","20151009",41,NA,"9557",18.9,130,NA,NA,NA,1,15.4,-1.2,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","TORA2 Need Kevin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","SERC","SERC_044","20151009",41,NA,"9558",31.1,130,NA,NA,NA,1,25.7,-1.1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","SERC","SERC_044","20151009",41,NA,"9559",14.9,120,NA,NA,NA,1,7.2,-0.9,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","SERC","SERC_044","20151009",41,NA,"9560",26.4,130,NA,NA,NA,1,19.8,-1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","SERC","SERC_044","20151009",41,NA,"9561",16.4,130,NA,NA,NA,1,11.3,-0.8,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","SERC","SERC_044","20151009",41,NA,"9562",51.6,130,NA,NA,NA,1,22.5,-0.8,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","SERC","SERC_044","20151009",41,NA,"9564",20.2,130,NA,NA,NA,1,12.5,-1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","SERC","SERC_044","20151009",41,NA,"9565",14.7,130,NA,NA,NA,1,6.9,-1.2,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","SERC","SERC_044","20151009",41,NA,"9566",26.2,130,NA,NA,NA,1,22.3,-1.4,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","SERC","SERC_044","20151009",41,NA,"9567",41.9,130,NA,NA,NA,1,24.4,-1.2,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","SERC","SERC_044","20151009",41,NA,"9568",31.6,130,NA,NA,NA,1,11.9,-1.2,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","SERC","SERC_044","20151009",41,NA,"9569",15,130,NA,NA,NA,1,14,-1.1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","SERC","SERC_044","20151009",41,NA,"9570",10.6,130,NA,NA,NA,1,7,-1.1,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","SERC","SERC_044","20151009",23,2,"9501",1.7,10,NA,NA,NA,1,1.5,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","SERC","SERC_044","20151009",23,2,"9502",1.2,10,NA,NA,NA,1,1.3,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","SERC","SERC_044","20151009",23,2,"9503",1.5,10,NA,NA,NA,1,1.5,0,1.9,1.6,NA,"icn",25,17,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","SERC","SERC_044","20151009",23,2,"9504",1.2,10,NA,NA,NA,1,1.1,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","SERC","SERC_044","20151009",23,2,"9505",1.5,10,NA,NA,NA,1,1.6,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","SERC","SERC_044","20151009",23,2,"9506",1.1,10,NA,NA,NA,1,1.2,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","SERC","SERC_044","20151009",23,2,"9507",1.1,10,NA,NA,NA,1,1.5,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","SERC","SERC_044","20151009",23,2,"9508",1.4,10,NA,NA,NA,1,1.5,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","SERC","SERC_044","20151009",23,2,"9509",1.2,10,NA,NA,NA,1,1.3,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","SERC","SERC_044","20151009",23,2,"9510",1.2,10,NA,NA,NA,1,1.3,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","SERC","SERC_044","20151009",23,2,"9511",1.2,10,NA,NA,NA,1,1.5,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","SERC","SERC_044","20151009",23,2,"9512",1.5,10,NA,NA,NA,1,2,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","SERC","SERC_044","20151009",23,2,"9513",1.7,10,NA,NA,NA,1,1.7,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","SERC","SERC_044","20151009",23,2,"9514",1.4,130,NA,NA,NA,1,1.9,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","SERC","SERC_044","20151009",23,2,"9515",1.3,10,NA,NA,NA,1,1.4,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","SERC","SERC_044","20151009",23,2,"9516",1.1,130,NA,NA,NA,1,1.6,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","SERC","SERC_044","20151009",23,2,"9517",1.1,10,NA,NA,NA,1,1.1,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","SERC","SERC_044","20151009",23,2,"9518",1.7,10,NA,NA,NA,1,2.1,0,1.7,1.5,NA,"icn",10,7,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","SERC","SERC_044","20151009",23,2,"9519",5.3,130,NA,NA,NA,1,4.6,0,4.8,4.4,NA,"icn",30,20,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","SERC","SERC_044","20151009",23,2,"9520",2.7,130,NA,NA,NA,1,2.9,0,2.5,2.1,NA,"icn",22,18,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","SERC","SERC_044","20151009",23,2,"9521",2,130,NA,NA,NA,1,2.8,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","SERC","SERC_044","20151009",23,2,"9522",1.1,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","SERC","SERC_044","20151009",23,2,"9523",1,130,NA,NA,NA,1,1.8,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","SERC","SERC_044","20151009",23,NA,"9524",1.3,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","SERC","SERC_044","20151009",23,2,"9525",1.1,130,NA,NA,NA,1,2,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","SERC","SERC_044","20151009",23,2,"9526",1.1,10,NA,NA,NA,1,1.8,0,1.5,1.1,NA,"icn",9,2,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","SERC","SERC_044","20151009",23,2,"9527",1.5,10,NA,NA,NA,1,1.6,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","SERC","SERC_044","20151009",23,4,"9528",1.5,10,NA,NA,NA,1,1,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","SERC","SERC_044","20151009",23,4,"9529",1.3,10,NA,NA,NA,1,1.7,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","SERC","SERC_044","20151009",23,4,"9530",1.3,10,NA,NA,NA,1,1.5,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","SERC","SERC_044","20151009",23,4,"9531",1.2,10,NA,NA,NA,1,1.2,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","SERC","SERC_044","20151009",23,4,"9532",1.2,10,NA,NA,NA,1,1.4,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","SERC","SERC_044","20151009",23,4,"9533",1.2,10,NA,NA,NA,1,1.3,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","SERC","SERC_044","20151009",23,NA,"9595",8.5,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","SERC","SERC_044","20151009",23,NA,"9596",5.4,130,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","SERC","SERC_044","20151009",41,1,"9534",1.8,10,NA,NA,NA,7,1.6,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","SERC","SERC_044","20151009",41,1,"9535",1.6,130,NA,NA,NA,7,2.6,0,2.9,1.5,NA,"icn",12,6,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","SERC","SERC_044","20151009",41,1,"9536",1.3,10,NA,NA,NA,2,1.6,0,1.7,1,NA,"icn",6,2,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","SERC","SERC_044","20151009",41,1,"9537",1.7,10,NA,NA,NA,1,1.7,0,2,1.7,NA,"icn",7,2,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","Bole 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","SERC","SERC_044","20151009",41,1,"9538",1.8,10,NA,NA,NA,1,1.9,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","SERC","SERC_044","20151009",41,1,"9539",2,10,NA,NA,NA,1,1.7,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","SERC","SERC_044","20151009",41,1,"9540",1.4,10,NA,NA,NA,1,1.7,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","SERC","SERC_044","20151009",41,1,"9541",1.4,10,NA,NA,NA,1,1.6,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","SERC","SERC_044","20151009",41,1,"9542",1.3,10,NA,NA,NA,1,1.6,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","SERC","SERC_044","20151009",41,1,"9543",1.2,10,NA,NA,NA,1,1.2,0,NA,NA,NA,"",NA,NA,"rmoncrieffe@field-ops.org","mbelovitch@field-ops.org","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
